auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Freak,green-flash-brewing-co-black-freak,Sour - American Wild Ale,18727,609,https://untappd.akamaized.net/site/brewery_logos/brewery-609_22ae7.jpeg,Green Flash Brewing Company,green-flash-brewing-company,Micro Brewery,https://www.facebook.com/GreenFlashBrew,GreenFlashBeer,http://www.greenflashbrew.com,United States,San Diego,CA,32.9073,-117.178,"Wed, 29 Dec 2010 15:17:42 +0000",0,1,,,,137,3.93248,0,186,168,0,,,,,,,,,,,0.0,[],3.72518,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Funky Sunshine IPA,lawson-s-finest-liquids-funky-sunshine-ipa,Sour - American Wild Ale,208471,3758,https://untappd.akamaized.net/site/brewery_logos/brewery-3758_07d3b.jpeg,Lawson's Finest Liquids,lawson-s-finest-liquids,Micro Brewery,https://www.facebook.com/LawsonsFinestLiquids,LawsonsFinest,http://www.lawsonsfinest.com,United States,Warren,VT,44.1145,-72.8561,"Wed, 01 Aug 2012 11:05:27 +0000",0,0,208471.0,"Thu, 07 Mar 2013 15:28:46 +0000",18728.0,4,0.0,0,5,5,0,,,,,,,,,,,0.0,[],3.53631,False
0,5.5,"Flora is the wine barrel aged version of Florence (1915 - 1967), our grandfather's sister as well as the name of our wheat Farmstead? ale.  In honor of Florence, we mindfully blend her namesake beer from wine barrels that have been aged and conditioned for many months and several years.  The beer embodies the pursuit that guides our progressive vision for Hill Farmstead--this is the ale that I dream to have shared with Florence. ",0,https://untappd.akamaized.net/site/beer_logos/beer-41360_ee6a3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-41360_54691_hd.jpeg,Flora,hill-farmstead-brewery-flora,Saison / Farmhouse Ale,41360,2562,https://untappd.akamaized.net/site/brewery_logos/brewery-2562_3179d.jpeg,Hill Farmstead Brewery,hill-farmstead-brewery,Micro Brewery,http://www.facebook.com/hillfarmstead,HillFarmstead,http://www.hillfarmstead.com,United States,Greensboro,VT,44.6067,-72.2634,"Sat, 02 Apr 2011 20:26:11 +0000",0,1,41360.0,"Sat, 15 Sep 2012 12:45:28 +0000",18730.0,3071,4.46679,79,4479,3636,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 410361, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-41360_ee6a3_sm.jpeg', 'beer_slug': 'hill-farmstead-brewery-flora-batch-1', 'beer_name': 'Flora (Batch 1)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 430951, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'hill-farmstead-brewery-flora-w-satsuma-mandarins', 'beer_name': 'Flora (w/ Satsuma Mandarins)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 669187, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-41360_ee6a3_sm.jpeg', 'beer_slug': 'hill-farmstead-brewery-flora-batch-2', 'beer_name': 'Flora (Batch 2)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 669190, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-41360_ee6a3_sm.jpeg', 'beer_slug': 'hill-farmstead-brewery-flora-batch-3', 'beer_name': 'Flora (Batch 3)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 669193, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-41360_ee6a3_sm.jpeg', 'beer_slug': 'hill-farmstead-brewery-flora-batch-4', 'beer_name': 'Flora (Batch 4)', 'is_vintage': 1, 'is_variant': 0}}]",4.39308,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-FrankenBerry_18731.jpeg,,FrankenBerry,drake-s-brewing-company-frankenberry,Sour - American Wild Ale,18731,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Wed, 29 Dec 2010 15:21:27 +0000",0,0,,,,2,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.61253,False
0,6.0,"Cuv?e Rog? is a blend of brews, some 1.5 years old, and some 5 years old. Both were aged in the same special chardonnay barrel with a variety of ?bugs? (microorganisms) commonly thought to be beer ?spoilers?. Several months ago we blended and bottled the Cuv?e, adding sugar and fresh yeast to create a bottle conditioned product. Only 120 champagne bottles (750 ml each) were produced, and will only be available here at Marin Brewing Company for on-premise consumption only. Cuv?e Rog? is a refreshing and assertively sour beer with a complex array of aromas and flavors ranging from citrus to barnyard with wine-like qualities and a dry, tart finish. 6.0% Alcohol by Volume
",12,https://untappd.akamaized.net/site/beer_logos/beer-744369_c661f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-744369_7e419_hd.jpeg,Cuv?e Rog?,marin-brewing-company-cuvee-roge,Sour - American Wild Ale,744369,2670,https://untappd.akamaized.net/site/brewery_logos/brewery-MarinBrewingCompany_2670.jpeg,Marin Brewing Company,marin-brewing-company,Micro Brewery,https://www.facebook.com/marinbrewingcompany,MarinBrewingCo,http://www.marinbrewing.com/,United States,Larkspur,CA,37.9482,-122.51,"Sat, 12 Jul 2014 20:26:09 +0000",0,1,744369.0,"Thu, 06 Nov 2014 17:57:47 +0000",18732.0,140,3.88214,0,173,161,0,,,,,,,,,,,0.0,[],3.71432,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Creaky Bus,cambridge-brewing-co-creaky-bus,Sour - American Wild Ale,18733,1506,https://untappd.akamaized.net/site/brewery_logos/brewery-CambridgeBrewingCo_1506.jpeg,Cambridge Brewing Company,cambridge-brewing-company,Micro Brewery,http://www.facebook.com/cambridgebrewing,CamBrewingCo,http://www.cambrew.com/,United States,Cambridge,MA,42.3663,-71.0906,"Wed, 29 Dec 2010 15:26:51 +0000",0,1,,,,1,0.0,0,1,1,0,,,,,,,,,,,0.0,[],3.57953,False
0,8.3,"A Belgian-style Tripel with a marriage of spicy, fruity and alcohol flavors supported by soft malt character. Although considered a substantial ale, its medium-light body would suggest otherwise due to a high rate of yeast fermentation.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Trois Filles Tripel,ladyface-alehouse-and-brasserie-trois-filles-tripel,Belgian Tripel,18734,4927,https://untappd.akamaized.net/site/brewery_logos/brewery-LadyfaceAleCompanie_4927.jpeg,Ladyface Alehouse and Brasserie,ladyface-alehouse-and-brasserie,Micro Brewery,http://www.facebook.com/LadyfaceAleCo,ladyfaceale,http://www.ladyfaceale.com/,United States,Agoura Hills,CA,34.1436,-118.763,"Wed, 29 Dec 2010 15:28:00 +0000",0,1,,,,1065,3.72934,27,1446,1260,0,,,,,,,,,,,0.0,[],3.71188,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Calambic,valley-brewing-company-calambic,Sour - American Wild Ale,18735,1320,https://untappd.akamaized.net/site/brewery_logos/brewery-ValleyBrewingCompany_1320.jpeg,Valley Brewing Company,valley-brewing-company,Micro Brewery,http://www.facebook.com/pages/Valley-Brewing-Company/150976131487,,http://www.valleybrew.com,United States,Stockton,CA,37.9727,-121.3,"Wed, 29 Dec 2010 15:30:01 +0000",0,1,,,,9,0.0,0,14,14,0,,,,,,,,,,,0.0,[],3.45767,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Brettamber_18736.jpeg,,Brettamber,drake-s-brewing-company-brettamber,Sour - American Wild Ale,18736,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Wed, 29 Dec 2010 15:31:11 +0000",0,0,,,,141,3.92553,0,211,193,0,5.9,Amber,drake-s-brewing-company-amber,19622.0,92.0,,,,,,,,3.72749,False
0,10.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Stone 10th Anniversary IPA,stone-brewing-co-stone-10th-anniversary-ipa,IPA - Imperial / Double,18740,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Wed, 29 Dec 2010 15:36:13 +0000",0,1,18740.0,"Mon, 03 Dec 2012 20:28:23 +0000",18737.0,1454,4.00533,31,1773,1694,0,,,,,,,,,,,0.0,[],3.94387,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blackberry Mother Pucker,bootlegger-s-brewery-blackberry-mother-pucker,Sour - American Wild Ale,45711,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Sat, 23 Apr 2011 15:04:32 +0000",0,1,45711.0,"Thu, 01 Jan 1970 00:00:00 +0000",18738.0,1,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.57953,False
0,9.5,"9.5% ABV Belgian Golden fermented exclusively in french oak with an Ale yeast, two strains of Brettanomyces and Lactic Acid Bacteria. Aged in oak for 2.5 years.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lawrence (Larry),allagash-brewing-company-lawrence-larry,Sour - American Wild Ale,25229,24,https://untappd.akamaized.net/site/brewery_logos/brewery-24_015ad.jpeg,Allagash Brewing Company,allagash-brewing-company,Micro Brewery,https://www.facebook.com/pages/Allagash-Brewing-Company/111357972232101?ref=ts&fref=ts,allagashbrewing,http://allagash.com,United States,Portland,ME,43.7028,-70.3182,"Tue, 18 Jan 2011 23:59:57 +0000",0,0,25229.0,"Thu, 24 May 2012 20:31:10 +0000",18739.0,22,4.20455,0,31,31,0,,,,,,,,,,,0.0,[],3.66776,False
0,10.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Stone 10th Anniversary IPA,stone-brewing-co-stone-10th-anniversary-ipa,IPA - Imperial / Double,18740,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Wed, 29 Dec 2010 15:36:13 +0000",0,1,,,,1454,4.00533,31,1773,1694,0,,,,,,,,,,,0.0,[],3.94387,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wild Blonde,three-needs-brewery-and-taproom-wild-blonde,Sour - American Wild Ale,18741,1261,https://untappd.akamaized.net/site/brewery_logos/brewery-ThreeNeedsBreweryandTaproom_1261.jpeg,Three Needs Brewery and Taproom,three-needs-brewery-and-taproom,Brew Pub,,,http://brewersvt.com/threeneeds,United States,Burlington,VT,44.4771,-73.2115,"Wed, 29 Dec 2010 15:36:54 +0000",0,1,,,,0,0.0,0,0,0,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wild Barrel Aged Apricot Ale,rock-bottom-restaurant-and-brewery-wild-barrel-aged-apricot-ale,Sour - American Wild Ale,18742,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Wed, 29 Dec 2010 15:38:21 +0000",0,0,,,,2,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.56383,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-WildAle_68340.jpeg,,Wild Ale,white-birch-brewing-wild-ale,Sour - American Wild Ale,68340,2879,https://untappd.akamaized.net/site/brewery_logos/brewery-WhiteBirchBrewing_2879.jpeg,White Birch Brewing,white-birch-brewing,Micro Brewery,http://www.facebook.com/pages/White-Birch-Brewing/139235011346,Bill_WBB,http://www.whitebirchbrewing.com/,United States,Hooksett,NH,43.0571,-71.4413,"Sun, 31 Jul 2011 14:08:55 +0000",0,1,68340.0,"Tue, 26 Jun 2012 20:42:57 +0000",18743.0,40,2.96875,0,57,56,0,,,,,,,,,,,0.0,[],3.57108,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-VolteFace_18745.jpeg,,Volte-Face,drake-s-brewing-company-volte-face,Sour - American Wild Ale,18745,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Wed, 29 Dec 2010 15:41:30 +0000",0,1,,,,0,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.59537,False
0,5.0,"Following in the tradition of Czech Pilsners by offering a combination of firm malt and herbal hop bitterness, Bell?s Lager Beer is as refreshing and crisp as a swim in the Great Lakes.

",0,https://untappd.akamaized.net/site/beer_logos/beer-18746_27ec4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18746_8b9a2_hd.jpeg,Lager of the Lakes,bell-s-brewery-lager-of-the-lakes,Pilsner - Czech,18746,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Wed, 29 Dec 2010 15:42:35 +0000",0,1,,,,27491,3.42584,1158,36204,31025,0,,,,,,,,,,,0.0,[],3.42831,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-TheFlavor_18747.jpeg,,The Flavor,trinity-brewing-co-colorado-the-flavor,Sour - American Wild Ale,18747,1282,https://untappd.akamaized.net/site/brewery_logos/brewery-TrinityBrewingCompany_1282.jpeg,Trinity Brewing Co. (Colorado),trinity-brewing-co-colorado,Micro Brewery,http://www.facebook.com/TRiNiTYBrewing,TrinityBrewing,http://www.trinitybrew.com/,United States,Colorado Springs,CO,38.8974,-104.853,"Wed, 29 Dec 2010 15:43:29 +0000",0,1,,,,88,3.9375,0,146,132,0,,,,,,,,,,,0.0,[],3.71458,False
