auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-1900_001a3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1900_c4666_hd.jpeg,Erdinger Pikantus,erdinger-weissbrau-erdinger-pikantus,Weizenbock,1900,1019,https://untappd.akamaized.net/site/brewery_logos/brewery-ErdingerWeissbrau_1019.jpeg,Erdinger Weissbr?u,erdinger-weissbra-u,Macro Brewery,http://www.facebook.com/erdinger.weissbier,,http://www.erdinger.de,Germany,Erding,,48.3153,11.8911,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1900.0,"Thu, 01 Jan 1970 00:00:00 +0000",13578.0,16613,3.65942,452,21405,18416,0,,,,,,3.0,"[{'beer': {'bid': 1289365, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1900_001a3_sm.jpeg', 'beer_slug': 'erdinger-weissbrau-erdinger-pikantus-2015', 'beer_name': 'Erdinger Pikantus (2015)', 'is_vintage': 1, 'is_variant': 1}}, {'beer': {'bid': 1785559, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'erdinger-weissbrau-erdinger-pikantus-2016', 'beer_name': 'Erdinger Pikantus (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1825727, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'erdinger-weissbrau-erdinger-pikantus-2014', 'beer_name': 'Erdinger Pikantus 2014', 'is_vintage': 1, 'is_variant': 0}}]",3.65927,False
0,4.5,"A traditional medium dry cyder using a unique blend of Englisi cyder apples and crisp dessert apples. Made with commitment to the highest quality, since our cyder was first produced by our cyder makers in 1770.",0,https://untappd.akamaized.net/site/beer_logos/beer-13579_45f4d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13579_d4afc_hd.jpeg,Ye Olde English Medium Dry Cyder,gaymer-cider-company-ye-olde-english-medium-dry-cider,Cider,13579,4072,https://untappd.akamaized.net/site/brewery_logos/brewery-GaymersCiderCompany_4072.jpeg,Gaymer Cider Company,gaymer-cider-company,Cidery / Meadery,facebook.com/gaymers,GaymersCider,http://www.gaymers.co.uk/,England,,,53.3313,-6.37192,"Thu, 09 Dec 2010 00:11:26 +0000",0,1,,,,942,3.01035,40,1364,1041,0,,,,,,0.0,[],3.16702,False
0,6.5,"This is a sweet tempered Irish style ale. It?s malty with a hint of dark roasted malt. Perfectly balanced with noble hops and a subtle yet loveable chocolate finish. Pop one open and let the aroma transport you to Ireland. You?ll break the lines to get a second one, so send Red Rover right over!",0,https://untappd.akamaized.net/site/beer_logos/beer-13580_af3d4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13580_1de06_hd.jpeg,Red Rover Irish Ale,sleepy-dog-brewing-red-rover-irish-ale,Red Ale - Irish,13580,3596,https://untappd.akamaized.net/site/brewery_logos/brewery-SleepyDogBrewing_3596.jpeg,Sleepy Dog Brewing,sleepy-dog-brewing,Micro Brewery,http://www.facebook.com/pages/Sleepy-Dog-Saloon-and-Brewery/83979433907,SleepyDogBeer,http://sleepydogbrewing.com/,United States,Tempe,AZ,33.4226,-111.905,"Thu, 09 Dec 2010 00:58:26 +0000",0,1,,,,3952,3.52429,56,5607,4403,0,,,,,,0.0,[],3.53336,False
0,6.8,"Affligem Blonde, the classic clear blonde abbey ale, with a gentle roundness and 6.8% alcohol. Low on bitterness, it is eminently drinkable.",0,https://untappd.akamaized.net/site/beer_logos/beer-15157_861a8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-15157_0ddca_hd.jpeg,Affligem Blonde,affligem-brouwerij-affligem-blonde,Blonde Ale - Belgian Blonde / Golden,15157,16791,https://untappd.akamaized.net/site/brewery_logos/brewery-16791_f0492.jpeg,Affligem Brouwerij,affligem-brouwerij,Macro Brewery,,,http://www.affligembeer.be,Belgium,Opwijk,Vlaams-Brabant,50.971,4.19098,"Fri, 17 Dec 2010 12:23:08 +0000",0,1,15157.0,"Thu, 01 Jan 1970 00:00:00 +0000",13581.0,76035,3.57477,3821,116630,84824,0,,,,,,3.0,"[{'beer': {'bid': 1472695, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-15157_861a8_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-blond-2016', 'beer_name': 'Affligem Blonde (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1930128, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-15157_861a8_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-blonde-2017', 'beer_name': 'Affligem Blonde (2017)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2013878, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-15157_861a8_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-blonde-2015', 'beer_name': 'Affligem Blonde (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.57508,False
0,6.0,,60,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Prussia?s Pride IPA,rock-bottom-restaurant-and-brewery-prussia-s-pride-ipa,IPA - American,13582,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Thu, 09 Dec 2010 03:01:32 +0000",0,1,,,,1331,3.64895,39,1746,1466,0,,,,,,0.0,[],3.64931,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pumpkin Porter,great-fermentations-pumpkin-porter,Porter - Other,13583,3421,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Great Fermentations,great-fermentations,Home Brewery,,,,United States,Indianapolis,IN,39.8757,-86.0832,"Thu, 09 Dec 2010 03:45:38 +0000",1,1,,,,0,0.0,0,1,1,0,,,,,,0.0,[],3.786,False
0,11.2,"Lovely, warm notes of single malt scotch, oaky bourbon barrels, smoke, sweet caramel and roasted malts, earthy spice and dark fruit.",50,https://untappd.akamaized.net/site/beer_logos/beer-6830_66eb0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6830_06c81_hd.jpeg,Backwoods Bastard,founders-brewing-co-backwoods-bastard,Scotch Ale / Wee Heavy,6830,549,https://untappd.akamaized.net/site/brewery_logos/brewery-foundersbrewingcompany_549.jpeg,Founders Brewing Co.,founders-brewing-co,Micro Brewery,http://www.facebook.com/foundersbrewing,foundersbrewing,http://www.foundersbrewing.com/,United States,Grand Rapids,MI,42.9585,-85.6735,"Sun, 24 Oct 2010 11:39:23 +0000",0,1,6830.0,"Thu, 01 Jan 1970 00:00:00 +0000",13584.0,107994,4.17913,2133,185378,118152,0,,,,,,5.0,"[{'beer': {'bid': 89917, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-89917_80311_sm.jpeg', 'beer_slug': 'founders-brewing-co-backwoods-bastard-2009', 'beer_name': 'Backwoods Bastard (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 90590, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-90590_6229c_sm.jpeg', 'beer_slug': 'founders-brewing-co-backwoods-bastard-2011', 'beer_name': 'Backwoods Bastard (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 97340, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-97340_a252d_sm.jpeg', 'beer_slug': 'founders-brewing-co-backwoods-bastard-2010', 'beer_name': 'Backwoods Bastard (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 127094, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-127094_5f408_sm.jpeg', 'beer_slug': 'founders-brewing-co-backwoods-bastard-2007', 'beer_name': 'Backwoods Bastard (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 163448, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-163448_a751d_sm.jpeg', 'beer_slug': 'founders-brewing-co-backwoods-bastard-2012', 'beer_name': 'Backwoods Bastard (2012)', 'is_vintage': 1, 'is_variant': 0}}]",4.17764,False
0,0.0,Brewed with Rosemary and lavender,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hungary Water,looney-s-brews-hungary-water,Pale Ale - American,13585,3597,https://untappd.akamaized.net/site/brewery_logos/brewery-LooneysBrews_3597.jpeg,Looney's Brews,looneys-brews,Home Brewery,,,,United States,Durham,NC,0.0,0.0,"Thu, 09 Dec 2010 04:51:46 +0000",1,1,,,,1,0.0,0,18,14,0,,,,,,0.0,[],2.524,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pater's Belgian Pale Ale,mountain-sun-pub-brewery-pater-s-belgian-pale-ale,Pale Ale - Belgian,199461,891,https://untappd.akamaized.net/site/brewery_logos/brewery-MountainSunPubBrewery_891.jpeg,Mountain Sun Pub & Brewery,mountain-sun-pub-brewery,Micro Brewery,http://www.facebook.com/mountainsunpub,mountainsunpub,http://www.mountainsunpub.com/,United States,Boulder,CO,40.019,-105.275,"Fri, 13 Jul 2012 14:46:51 +0000",0,1,199461.0,"Sat, 10 Aug 2013 17:14:48 +0000",13586.0,207,3.68841,0,259,243,0,,,,,,0.0,[],3.66538,False
0,4.1,"Full bodied dark porter, very smooth with chocolate malt and roast barley. One of Russell Crowes favourites!
",0,https://untappd.akamaized.net/site/beer_logos/beer-13587_ba786_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13587_984c2_hd.jpeg,Scoundrel,leatherbritches-scoundrel,Porter - English,13587,3466,https://untappd.akamaized.net/site/brewery_logos/brewery-Leatherbritches_3466_f6a11.jpeg,Leatherbritches,leatherbritches,Micro Brewery,https://www.facebook.com/leatherbritchestaphouse?ref=tn_tnmn,LeatherBritBrew,http://www.leatherbritches.co.uk/,England,Ashby-De-La-Zouch,Leicestershire,52.7644,-1.49095,"Thu, 09 Dec 2010 05:06:21 +0000",0,1,,,,432,3.52546,4,508,477,0,,,,,,0.0,[],3.57737,False
0,8.7,"Hibernation Ale has been our celebrated winter tradition since 1995. This robust, dry-hopped ale has a malty richness balanced with a complex hop profile and hearty, warming character.",0,https://untappd.akamaized.net/site/beer_logos/beer-HibernationAle_414.jpeg,,Hibernation Ale,great-divide-brewing-company-hibernation-ale,Old Ale,414,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,414.0,"Thu, 01 Jan 1970 00:00:00 +0000",13588.0,60413,3.66685,511,85769,67064,0,,,,,,5.0,"[{'beer': {'bid': 84682, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-84682_f1760_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hibernation-ale-2009', 'beer_name': 'Hibernation Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 101568, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-101568_a300a_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hibernation-ale-2010', 'beer_name': 'Hibernation Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 107971, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-hibernation-ale-2008', 'beer_name': 'Hibernation Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 114538, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-hibernation-ale-2007', 'beer_name': 'Hibernation Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 147429, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-hibernation-ale-2006', 'beer_name': 'Hibernation Ale (2006)', 'is_vintage': 1, 'is_variant': 0}}]",3.66677,False
0,0.0,"Brown ale made sweet potatoes, sage, thyme and smoked black pepper.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sweet Potato Brown Ale,folksy-brews-sweet-potato-brown-ale,Brown Ale - American,13589,2731,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Folksy Brews,folksy-brews,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 09 Dec 2010 05:19:48 +0000",1,1,,,,1,0.0,0,7,2,0,,,,,,0.0,[],2.524,False
0,4.3,"The aroma of Hydes Chocolate Ale is that of the finest dark chocolate and Cocoa beans.

The combination of real chocolate and heady blends of both Black and Chocolate malts give a unique flavour experience.  

Like all Hydes flavoured beers, the aim is for the theme flavour to complement the base beer and not overpower it resulting in a supremely drinkable product with a quirky difference.",0,https://untappd.akamaized.net/site/beer_logos/beer-Chocolate_13590.jpeg,,Chocolate,hydes-chocolate,Stout - Other,13590,3050,https://untappd.akamaized.net/site/brewery_logos/brewery-Hydes_3050.jpeg,Hydes,hydes,Micro Brewery,https://www.facebook.com/pages/Hydes-Brewery/170157366427636,HydesBrewery,http://www.hydesbrewery.co.uk,England,Manchester,"Greater Manchester, M15 5PH",53.4597,-2.25463,"Thu, 09 Dec 2010 05:31:04 +0000",0,1,,,,1,0.0,0,2,2,0,,,,,,0.0,[],3.60307,False
0,4.3,"A limitef edition brew, designed to marry the best of English and American hops in a deeply satisfying copper ale.

East Anglian Boadicea hops nestle up to Kentish Pioneer, all topped off with the spicy aroma of the finest Amarillo from Oregon.",0,https://untappd.akamaized.net/site/beer_logos/beer-13591_b885c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13591_a1f79_hd.jpeg,East West Ale,crouch-vale-east-west-ale,Red Ale - American Amber / Red,13591,3598,https://untappd.akamaized.net/site/brewery_logos/brewery-CrouchVale_3598.jpeg,Crouch Vale,crouch-vale,Micro Brewery,https://www.facebook.com/groups/6974901694/,crouchvale,http://www.crouchvale.co.uk/,England,South Woodham Ferrers,CM3 5ZA,51.6483,0.603732,"Thu, 09 Dec 2010 05:42:15 +0000",0,1,,,,3,0.0,0,6,6,0,,,,,,0.0,[],3.58428,False
0,5.2,"Maybe you?re not in the mood for a raspberry flavored, low carb, ice, dry maltsicle, and you certainly aren?t in the mood for a Rotgutzen. You are, however, always in the mood for a Pinstripe. Brewed with caramel malts and Liberty hops, the Pinstripe has a slight fruity finish and dance.",0,https://untappd.akamaized.net/site/beer_logos/beer-9477_eb5bc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9477_9b64b_hd.jpeg,Pinstripe Red Ale,ska-brewing-pinstripe-red-ale,Red Ale - American Amber / Red,9477,1150,https://untappd.akamaized.net/site/brewery_logos/brewery-SkaBrewingCompany_1150.jpeg,Ska Brewing,ska-brewing,Micro Brewery,http://www.facebook.com/skabrew,skabrewing,www.skabrewing.com,United States,Durango,CO,37.2388,-107.876,"Tue, 16 Nov 2010 10:32:41 +0000",0,1,9477.0,"Thu, 01 Jan 1970 00:00:00 +0000",13592.0,10657,3.44602,116,14660,12272,0,,,,,,0.0,[],3.45172,False
