auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.7,"First brewed in 2007 as the Stone 11th Anniversary Ale, this ale was an instant hit. With us. Other folks with great taste loved it too, but we were focused on how much we liked it, and we felt it was truly sublime. That euphoria didn't last long though, as it was soon replaced with the grim reality that when we sold out of it there wouldn't be any more. For us. And that was simply unacceptable. So, we are now blessing ourselves, and you the enlightened, with this ale. Thusly, you may now revel in your own self-righteousness as you see fit with this glorious example of ours. You are genuinely welcome, as it is our pleasure.",90,https://untappd.akamaized.net/site/beer_logos/beer-stoneSublimelySelf-Righteous-Ale.jpg,,Stone Sublimely Self-Righteous Black IPA,stone-brewing-stone-sublimely-self-righteous-black-ipa,IPA - Imperial / Double Black,5659,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,82013,3.96333,132,133919,91250,0,,,,,,5.0,"[{'beer': {'bid': 184522, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-double-dry-hopped-stone-sublimely-self-righteous-black-ipa', 'beer_name': 'Double Dry Hopped Stone Sublimely Self-Righteous Black IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 230333, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-espresso-beans', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/ Espresso Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 504842, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-cherries', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA W/ Cherries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 679342, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-grapefruit-peel', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/Grapefruit Peel', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 782207, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-centennial-hops', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/Centennial Hops', 'is_vintage': 0, 'is_variant': 1}}]",3.96217,False
0,8.0,"Abbaye Saint-Martin Brune was named World's Best Abbey (Dark) Beer @ the 2009 World Beer Awards (London). Aroma of caramel and liquorice.  Less sweet than most traditional Dark Abbey Ales. Many people prefer this double at room temperature. It is especially popular when paired with dessert.
Abbye St. Martin Ales are pure Belgium.",0,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinBrune_5660.jpeg,,St Martin Abbey Brown,brasserie-de-brunehaut-st-martin-abbey-brown,Belgian Dubbel,5660,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2801,3.59389,35,3384,3142,0,,,,,,0.0,[],3.5995,False
0,9.0,"Three varieties of malt and three of hops create the robust character of this St. Martin triple abbey ale.
Abbye St. Martin Ales are pure Belgium.",18,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinTriple_5661.jpeg,,St Martin Abbey Triple,brasserie-de-brunehaut-st-martin-abbey-triple,Belgian Tripel,5661,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3191,3.67236,77,3836,3552,0,,,,,,0.0,[],3.67048,False
0,5.0,"A classic Belgian 'white beer' from the Hainaut region in the southwest Belgium, near the French border. Top-fermented and bottle-conditioned, this is a clean, refreshing regional 'artisan' beer.
Presents a light hazy yellow colour with citrus and coriander aromas and fairly subtle malt and hops on the palate. The finish is dry and satisfying. Hazy yellow golden colour. Lemon custard, lime zest, and delicate spice melange aromas. Well-balanced, a frothy entry leads to a dryish medium body of nuts, baked oranges, and slightly phenolic mineral flavors. Finishes with a metallic ore dust, salt, and dried lemon fade. This beer is certified as organic.",0,https://untappd.akamaized.net/site/beer_logos/beer-BrunehautBioBlancheOrganic_5662.jpeg,,Brunehaut White Beer organic,brasserie-de-brunehaut-brunehaut-white-beer-organic,Gluten-Free,5662,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1100,3.08205,42,1305,1234,0,,,,,,0.0,[],3.20584,False
0,6.5,"A classic Belgian blonde ale from the Hainaut region in the southwest Belgium, near the French border. Top-fermented and bottle-conditioned, this is a clean, refreshing regional 'artisan' beer.
This organic and gluten-free blonde ale presents a nice yeasty nose, long-lasting head and a spicy, earthy note on the palate.",0,https://untappd.akamaized.net/site/beer_logos/beer-BrunehautBioBlondeOrganicandGlutenfree_5663.jpeg,,Brunehaut Blond organic,brasserie-de-brunehaut-brunehaut-blond-organic,Gluten-Free,5663,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3924,3.15883,95,4657,4395,0,,,,,,0.0,[],3.19442,False
0,6.5,"Amber copper color with a beige head.
Caramel malt aromas reminiscent of vanilla, along with toffee, butterscotch and ripe fruits. Top-fermented and bottle-conditioned, this is a clean, refreshing regional 'artisan' beer.
Hazy amber to brown coloured beer, with a fluffy off-white head. Nice aroma of spices, yeast and oak.  The alcohol subtle. Flavour is moderately spicy and slightly fruity, with balanced hops. 
This beer is certified organic and Gluten Free.",0,https://untappd.akamaized.net/site/beer_logos/beer-BrunehautBioAmbreeOrganicandGlutenFree_5664.jpeg,,Brunehaut Amber organic,brasserie-de-brunehaut-brunehaut-amber-organic,Gluten-Free,5664,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3590,2.9821,92,4306,4009,0,,,,,,0.0,[],3.03463,False
0,8.5,"Look: Dark colour but with reflections of red fire, amber and very elegant. The head stays well and is solid and of good aspect.

Nose: Surprising, an explosion of different spices. Fermentation and yeast are almost absent. 
But cinnamon, cloves and warm oriental spices, these all clearly point to the time of year for drinking this type of beer.

In the mouth: If the impression is lively and rich, in the mouth the spices are present. Everything the nose can smell is present in the mouth. Tasting is best in the cold seasons with a series of strong cheeses, Maroille, Herve, ... spicy stews, could also be tried with a lamb, prune and cinnamon tagine.",0,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg,,St Martin Abbey Christmas,brasserie-de-brunehaut-st-martin-abbey-christmas,Winter Ale,12431,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Thu, 02 Dec 2010 14:35:46 +0000",0,1,12431.0,"Thu, 01 Jan 1970 00:00:00 +0000",5665.0,691,3.35601,5,834,769,0,,,,,,5.0,"[{'beer': {'bid': 1366094, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2015', 'beer_name': 'St Martin Abbey Christmas (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1415590, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2013', 'beer_name': 'St Martin Abbey Christmas (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1429067, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2009', 'beer_name': 'St Martin Abbey Christmas (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1723951, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-1986', 'beer_name': 'St Martin Abbey Christmas (1986)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1871186, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2011', 'beer_name': 'St Martin Abbey Christmas (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.4465,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BiereduMontSaintAubert_5666.jpeg,,Bi?re du Mont Saint-Aubert,brasserie-de-brunehaut-biere-du-mont-saint-aubert,Belgian Strong Golden Ale,5666,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,57,3.28509,0,78,69,0,,,,,,2.0,"[{'beer': {'bid': 495922, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brasserie-de-brunehaut-biere-du-mont-saint-aubert-grande-reserve-2009', 'beer_name': 'Bi?re du Mont Saint-Aubert Grande R?serve (2009)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1169356, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BiereduMontSaintAubert_5666.jpeg', 'beer_slug': 'brasserie-de-brunehaut-biere-du-mont-saint-aubert-2009', 'beer_name': 'Bi?re du Mont Saint-Aubert (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.5925,False
0,7.0,"One of two twinned beers that are brewed with passion, delicately spiced with juniper berries and a drop of vintage gin

Look: Strong and slightly hazy colour with good layer of foam foam production that keeps well.

Nose: After fermentation a scented touch is reminiscent of some spirits
with a slight flavour of elderberries.

In the mouth: It has a round, full flavour without excess. Then comes a flavour of lovely elderberries.
Despite its alcohol content, it is elegant and refined, almost slightly aristocratic. To be kept.
An aperitif beer but more complex.
To be drunk on its own or with some fish dishes in bouillon. ",0,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStAmand_5667.jpeg,,Abbaye de St Amand,brasserie-de-brunehaut-abbaye-de-st-amand,Belgian Strong Golden Ale,5667,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,425,3.47,6,496,468,0,,,,,,0.0,[],3.5457,False
0,5.9,"This frothy ale is made with 9 different specialty malts, 100% English Fuggle hops, and nearly 300 pounds of real pumpkin. During and after the boil, we add a subtle blend of fresh-ground spices, resulting in a very smooth and malty, complex ale with noble hop and spice aroma. We hope you will get a chance to enjoy this limited offering, and no, it?s not just a glass of grandma?s pumpkin pie, it?s still a beer. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_5668_a2f94526c4cc04291b51e671f01f.jpeg,,Wild Goose Pumpkin Patch,wild-goose-brewery-wild-goose-pumpkin-patch,Pumpkin / Yam Beer,5668,1363,https://untappd.akamaized.net/site/brewery_logos/brewery-1363_e1bc1.jpeg,Wild Goose Brewery,wild-goose-brewery,Micro Brewery,https://www.facebook.com/WildGooseBrewery/,,http://wildgoosebrewery.com,United States,Easton,MD,38.7681,-76.0935,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,10,3.025,0,16,14,0,,,,,,0.0,[],3.61541,False
0,8.6,"Ale brewed with Spices. As with any good epic, herein lies the promise of larger-than-life experiences, heroics, and twists and turns as the adventure unfolds. This bottle conditioned ale is chapter five, and is specifically designed to be aged until sometime after December 12th, 2012. Provided you can wait that long. At that time, enjoy it in a ""vertical"" tasting along with its ten Stone Vertical Epic Ale brethren. Each on unique to its year of release. Each with its own ""twist & turn"" in the plot line. Each one release one year, one month and one day from the previous year?s edition. This is quite a complex and layered beer. Bold and smooth chocolate malt flavors combine with a Belgian yeast lending tropical fruit/banana flavors and hints of spiciness, all complemented by citrus notes from an addition of tangerine peel. Rich vanilla beans add a nice counter to the chocolate malt - actually enhancing the chocolatiness. The finish is smooth, with additional traces of vanilla and toasted characters from French Oak. The goal for this edition of the Stone Vertical Epic Ale series is to be reminiscent of artisanal chocolates accentuated with orange.",0,https://untappd.akamaized.net/site/beer_logos/beer-090909VerticalEpicAle_5669.jpeg,,Stone 09.09.09 Vertical Epic Ale,stone-brewing-co-stone-09-09-09-vertical-epic-ale,Belgian Strong Dark Ale,5669,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,5840,4.00723,28,8604,7241,0,,,,,,0.0,[],3.98949,False
0,7.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch24VanDeHorn_5670.jpeg,,Scratch 24 - Van De Horn,troegs-brewing-company-scratch-24-van-de-horn,Belgian Strong Dark Ale,5670,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,5,0.0,1,16,15,0,,,,,,0.0,[],3.59178,False
0,4.8,"The unofficial name for this beer is Super Glide. Malty rich with a hint of spicy hops and roasted grains. This beer is one smooth ride with a clean finish! We brewed this one with American Pale, oats, flaked barley, black, chocolate, red malt, melandolin malt. American hops include Magnum, Centennial, Liberty and Crystal. Enjoy!",0,https://untappd.akamaized.net/site/beer_logos/beer-5671_7f5ed_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5671_dc469_hd.jpeg,American Red Ale,rock-art-brewery-american-red-ale,Red Ale - American Amber / Red,5671,1062,https://untappd.akamaized.net/site/brewery_logos/brewery-RockArtBrewery_1062.jpeg,Rock Art Brewery,rock-art-brewery,Micro Brewery,http://www.facebook.com/pages/Rock-Art-Brewery/98108048941,RockArtBrewery,http://www.rockartbrewery.com/,United States,Morrisville,VT,44.558,-72.6088,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2533,3.29205,1,3383,2986,0,,,,,,0.0,[],3.33057,False
0,10.0,We brewed THE VERMONSTER with 110 pounds of malt per barrel and jacked up the pour into a wide mouth thin glass goblet. For an amazing pairing get some Smoked Gouda from Taylor Farm Cheese and a friend!,100,https://untappd.akamaized.net/site/beer_logos/beer-5672_59ba4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5672_9fe59_hd.jpeg,Vermonster,rock-art-brewery-vermonster,Barleywine - American,5672,1062,https://untappd.akamaized.net/site/brewery_logos/brewery-RockArtBrewery_1062.jpeg,Rock Art Brewery,rock-art-brewery,Micro Brewery,http://www.facebook.com/pages/Rock-Art-Brewery/98108048941,RockArtBrewery,http://www.rockartbrewery.com/,United States,Morrisville,VT,44.558,-72.6088,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6251,3.66417,70,8035,7253,0,,,,,,5.0,"[{'beer': {'bid': 203819, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-203819_5fa1c_sm.jpeg', 'beer_slug': 'rock-art-brewery-vermonster-2010', 'beer_name': 'Vermonster (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 218439, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-218439_25d92_sm.jpeg', 'beer_slug': 'rock-art-brewery-vermonster-2011', 'beer_name': 'Vermonster (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 218441, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-218441_4bd07_sm.jpeg', 'beer_slug': 'rock-art-brewery-vermonster-2012', 'beer_name': 'Vermonster (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 398147, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-398147_222ea_sm.jpeg', 'beer_slug': 'rock-art-brewery-vermonster-2013', 'beer_name': 'Vermonster (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 794980, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-794980_2328f_sm.jpeg', 'beer_slug': 'rock-art-brewery-vermonster-2009', 'beer_name': 'Vermonster (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.66355,False
0,10.0,"This beer is an Imperial version of our Black Strap Stout, this time brewed with MORE blackstrap molasses and MORE brown sugar, plus a whole lot more malt and hops too.  Part of our FESTIVAL OF DARKNESS, this one clocks in at over 10%ABV, and is the thickest beer we've ever brewed here.",0,https://untappd.akamaized.net/site/beer_logos/beer-Toaster_5673.jpeg,,Toaster,east-end-brewing-company-toaster,Stout - American Imperial / Double,5673,476,https://untappd.akamaized.net/site/brewery_logos/brewery-476_c67cd.jpeg,East End Brewing Company,east-end-brewing-company,Brew Pub,http://www.facebook.com/EastEndBrewing,EastEndBrewing,http://www.EastEndBrewing.com,United States,Pittsburgh,PA,40.4553,-79.9043,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,701,3.76391,21,882,810,0,,,,,,0.0,[],3.72955,False
0,8.0,"The extensive distance between two breweries on the West Coast ??? 3767 miles ??? is bridged by this collaboration beer. Brewers Gabe Fletcher of Midnight Sun Brewing Company [Anchorage, AK] and Colby Chandler of Ballast Point Brewing Company [San Diego, CA] designed and brewed an exciting representation of their passions: hops, Belgian yeast, oak aging and Brettanomyces. 

Just prior to the Great Alaska Beer & Barley Wine Fest in JAN 2009, Gabe and Colby brewed a West Coast-worthy IPA at Midnight Sun Brewing Company. This hop-centric beer became the jumping-off point for other intense flavors. During its course to completion, 3767 was affected by three different yeast strains--including Brettanomyces, aged for several months in French oak Cabernet Sauvignon barrels, and then bottle- and keg-conditioned. 
The plan is for 3767 to hit Anchorage, Seattle, Portland, San Francisco and San Diego in NOV 2009 for a West Coast Toast. Here???s to the collaborative spirit readily found in our brewing industry. Clink!",70,https://untappd.akamaized.net/site/beer_logos/beer-3767BelgianstyleIPAwithBrettanomyces_5674.jpeg,,3767 Belgian-style IPA with Brettanomyces,midnight-sun-brewing-co-3767-belgian-style-ipa-with-brettanomyces,IPA - Belgian,5674,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,1.0,"[{'brewery': {'brewery_id': 68, 'brewery_name': 'Ballast Point Brewing & Spirits', 'brewery_type': 'Macro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'San Diego', 'brewery_state': 'CA'}}}]","Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,26,3.71154,1,98,90,0,,,,,,0.0,[],3.65543,False
0,6.0,"During even the coldest of weather, warm up to the smooth, robust taste of our Winter's Bourbon Cask Ale. Full of rich aromas that you find in the winter months, hints of vanilla and flavorful hops, this is a beer that is great for pouring into a large tulip glass and enjoying with friends around a fireplace.",0,https://untappd.akamaized.net/site/beer_logos/beer-WintersBourbonCaskAle_5676.jpeg,,Michelob Winter's Bourbon Cask Ale,anheuser-busch-michelob-winter-s-bourbon-cask-ale,Winter Ale,5676,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,475,3.16579,1,838,747,0,,,,,,0.0,[],3.35578,False
0,7.6,"Objectively ? the best stout in the world! :-)
Savour it with your dessert - with an ice cream and sp?culoos, for example - and close your eyes: it?s like entering a torrefaction workshop ?
This beer is the favourite of the brewer, who has always adored stout. ?But I mean real Stout, not oversweet gassy liquids!?.
With an aim of finding a fairly marked coffee after-taste, we have chosen to use the most torrefied barley malt that can be found on the market - Black malt at 1400 EBC. As this malt is a bit acrid, we have ?corrected? it by using another slightly caramelized malt (150 EBC), and some brown sugar.
So that the hops can exist alongside these strong caramelized and torrefied malt flavours, we have mainly opted for the strong American hop, Tomahawk.",38,https://untappd.akamaized.net/site/beer_logos/beer-5677_df43f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5677_919b5_hd.jpeg,Tournay Noire,brasserie-de-cazeau-tournay-noire,Stout - Other,5677,172,https://untappd.akamaized.net/site/brewery_logos/brewery-172_86e9b.jpeg,Brasserie de Cazeau,brasserie-de-cazeau,Micro Brewery,https://www.facebook.com/brasserie.cazeau,BrasserieCazeau,http://www.brasseriedecazeau.be,Belgium,Templeuve,Hainaut,50.6341,3.27235,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2008,3.51195,73,2393,2206,0,,,,,,0.0,[],3.53032,False
0,6.3,"A rich, red ale made in the American Pale Ale style, our Pale Ale has strong hop character, medium, dry finish and floral hop aroma.

USBTC ?Grand Champion?

Nelson-Sauvin, Cascade & Columbus Hops.

Pairs well with Pan Asian cuisine & Poultry.

Serve in a dimple mug or pint glass at 50-55?F",0,https://untappd.akamaized.net/site/beer_logos/beer-HopMountain_5678.jpeg,,Hop Mountain,old-dominion-brewing-co-hop-mountain,Pale Ale - American,5678,940,https://untappd.akamaized.net/site/brewery_logos/brewery-940_9079c.jpeg,Dominion Brewing Co.,dominion-brewing-co,Micro Brewery,https://www.facebook.com/pages/Old-Dominion-Brewing-Co/112009196447?ref=ts,FoDoBrewing,http://www.fordhamanddominion.com,United States,Dover,DE,39.154,-75.4884,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,8488,3.44198,11,11848,9669,0,,,,,,0.0,[],3.44924,False
0,8.2,"Our Big A IPA has earned its share of praise over the last few years. In 2004 the New York Times named it its top IPA , and in 2007 Mens Journal Magazine included it on its list of 25 best beers in America. The last of each year's edition typically leaves our warehouse around mid-May, and, as always, it doesn't last long. 

Stash Wojciechowski, the ???Killer Kielbasa,??? created this bonafide India Pale Ale recipe exclusively for the Smuttynose Big Beer Series.",99,https://untappd.akamaized.net/site/beer_logos/beer-5680_a8daf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5680_e0fe4_hd.jpeg,Big A IPA,smuttynose-brewing-co-big-a-ipa,IPA - Imperial / Double,5680,1160,https://untappd.akamaized.net/site/brewery_logos/brewery-1160_6bec5.jpeg,Smuttynose Brewing Co.,smuttynose-brewing-co,Micro Brewery,http://www.facebook.com/Smuttynose,smuttynosebeer,http://www.smuttynose.com/,United States,Hampton,NH,42.9456,-70.8546,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,17089,3.73182,35,23170,19524,0,,,,,,3.0,"[{'beer': {'bid': 896104, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'smuttynose-brewing-co-big-a-ipa-2005', 'beer_name': 'Big A IPA (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 932921, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'smuttynose-brewing-co-big-a-ipa-2014', 'beer_name': 'Big A IPA (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1626161, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'smuttynose-brewing-co-big-a-with-citra-hops', 'beer_name': 'Big A With Citra Hops', 'is_vintage': 0, 'is_variant': 1}}]",3.73039,False
