auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.1,Single Hop Pale Ale,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Revolver,hopworks-urban-brewery-hub-revolver,Pale Ale - American,11103,678,https://untappd.akamaized.net/site/brewery_logos/brewery-678_24dc3.jpeg,Hopworks Urban Brewery,hopworks-urban-brewery,Micro Brewery,http://www.facebook.com/HopworksBeer,HopworksBeer,http://hopworksbeer.com/,United States,Portland,OR,45.497,-122.635,,,"Fri, 26 Nov 2010 07:48:02 +0000",0,1,,,,3,0.0,,0,8,8,0,,,,,,0.0,[],3.54827,False
0,9.0,"Malty, smooth red with balanced hops. 9% A robust malt body balanced by intense citrus and spicy hop flavors and aromas. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_11104_sm_f59ed10620b86ef9f9ba6294b1081d.jpeg,,Scarlet Imperial Red,bend-brewing-co-scarlet-imperial-red,Red Ale - Imperial / Double,11104,3076,https://untappd.akamaized.net/site/brewery_logos/brewery-3076_cb196.jpeg,Bend Brewing Company,bend-brewing-company,Micro Brewery,http://www.facebook.com/pages/Bend-Brewing-Co/127868767226951,bend_brewingco,http://www.bendbrewingco.com/,United States,Bend,OR,44.0604,-121.314,,,"Fri, 26 Nov 2010 07:53:36 +0000",0,1,,,,721,3.61373,,2,874,810,0,,,,,,0.0,[],3.62477,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-ElLector_156419.jpeg,,El Lector,cigar-city-brewing-el-lector,English Mild Ale,156419,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,,,"Sat, 07 Apr 2012 22:53:18 +0000",0,1,156419.0,"Sun, 15 Apr 2012 18:27:15 +0000",11105.0,493,3.56187,,1,722,661,0,,,,,,0.0,[],3.59579,False
0,4.7,"Pours a clear amber with some thin, creamy head. Looks like Yuengling. Nose has malt, stale malt, yeast, mild fruit, some faint nuttiness. Flavor follows, some regular bread, mildly grist, some mild apple, lemon. watery finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-11106_ae1ec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11106_d4a18_hd.jpeg,Club Colombia Roja,cerveceria-bavaria-club-colombia-roja,Lager - Vienna,11106,86,https://untappd.akamaized.net/site/brewery_logos/brewery-CerveceriaBavariaSASABMiller_86.jpeg,Cervecer?a Bavaria,cerveceria-bavaria,Macro Brewery,https://www.facebook.com/amigosBAVARIA,BAVARIA_SA,http://www.bavaria.co/,Colombia,Bogot?,Distrito Capital,4.71736,-74.0987,,,"Fri, 26 Nov 2010 08:20:03 +0000",0,1,,,,2578,3.1826,,111,3615,2986,0,,,,,,0.0,[],3.23229,False
0,5.0,"Rahr's Blonde Lager was the first beer to come out of Rahr & Sons Brewing Company. It is a medium-bodied traditional Munich Helles-style pale lager that features a rounded maltiness without being too heavy. And like every proud Texan, it has a good head, is pleasant - but not overly sweet.",20,https://untappd.akamaized.net/site/beer_logos/beer-_5024_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5024_hd_bb678e5da181201dfa24b33435c14d.jpeg,Rahr's Blonde,rahr-sons-brewing-company-rahr-s-blonde,Lager - Helles,5024,1038,https://untappd.akamaized.net/site/brewery_logos/brewery-1038_1a050.jpeg,Rahr & Sons Brewing Company,rahr-sons-brewing-company,Micro Brewery,http://www.facebook.com/rahrbrewing,RahrBrewing,http://www.rahrbrewing.com,United States,Fort Worth,TX,32.7366,-97.3274,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5024.0,"Sun, 14 Oct 2012 18:02:13 +0000",11107.0,13312,3.45063,,281,21887,15405,0,,,,,,0.0,[],3.45513,False
0,6.2,"With a bracing, firm hop presence this classic, British 'Extra Special Bitter' features the beguiling interplay of tangy hops and the fruity overtones of our special yeast. Rich, imported British malts add depth of character. Fuller in body that an average 'session' beer, this amber ale satisfies fully. Draft only.",0,https://untappd.akamaized.net/site/beer_logos/beer-11108_be558_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11108_d8653_hd.jpeg,ESB,victory-brewing-company-esb,Extra Special / Strong Bitter,11108,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,,,"Fri, 26 Nov 2010 08:22:39 +0000",0,1,,,,395,3.48924,,0,558,494,0,,,,,,0.0,[],3.55932,False
0,7.5,"This is an American White Oak-aged version of Jai Alai India Pale Ale. The white oak adds smoothing notes of vanilla and slight hints of dill to the aroma and flavor profile. The finish is elegantly dry due to the light tannin notes from oak aging and though still loaded with hop flavor, hop bitterness is more restrained.",70,https://untappd.akamaized.net/site/beer_logos/beer-11109_7850c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11109_f9b93_hd.jpeg,White Oak Jai Alai IPA,cigar-city-brewing-white-oak-jai-alai-ipa,IPA - American,11109,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,,,"Fri, 26 Nov 2010 08:23:46 +0000",0,1,,,,37042,4.13205,,2890,69000,40989,0,,,,,,5.0,"[{'beer': {'bid': 509012, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cigar-city-brewing-peach-white-oak-jai-alai', 'beer_name': 'Peach White Oak Jai Alai', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1642651, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-11109_7850c_sm.jpeg', 'beer_slug': 'cigar-city-brewing-white-oak-jai-alai-2016', 'beer_name': 'White Oak Jai Alai (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1649867, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cigar-city-brewing-white-oak-jai-alai-2011', 'beer_name': 'White Oak Jai Alai (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1926271, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cigar-city-brewing-white-oak-jai-alai-2017', 'beer_name': 'White Oak Jai Alai (2017)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2061109, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cigar-city-brewing-white-oak-jai-alai-2015', 'beer_name': 'White Oak Jai Alai (2015)', 'is_vintage': 1, 'is_variant': 0}}]",4.12811,False
0,9.5,"A complicated brew ? behind its fiercely black exterior is a m?lange of subtly different roasted malt flavors: bittersweet espresso beans, chocolate-covered toffee, and dark bread.",50,https://untappd.akamaized.net/site/beer_logos/beer-11110_b914d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11110_5e36c_hd.jpeg,Scarface Imperial Stout,speakeasy-ales-lagers-scarface-imperial-stout,Stout - American Imperial / Double,11110,1177,https://untappd.akamaized.net/site/brewery_logos/brewery-SpeakeasyAlesandLagers_1177.jpeg,Speakeasy Ales & Lagers,speakeasy-ales-lagers,Micro Brewery,http://www.facebook.com/SpeakeasyBeer,SpeakeasyBeer,http://www.goodbeer.com,United States,San Francisco,CA,37.7381,-122.38,,,"Fri, 26 Nov 2010 08:28:31 +0000",0,1,,,,6325,3.83063,,44,7872,7079,0,,,,,,5.0,"[{'beer': {'bid': 166689, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_166689_c37a64f6f07ed7ce47e7eff504f2.jpeg', 'beer_slug': 'speakeasy-ales-lagers-scarface-imperial-stout-cask-with-espresso-beans', 'beer_name': 'Scarface Imperial Stout (Cask with Espresso Beans)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 308760, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-308760_d076b_sm.jpeg', 'beer_slug': 'speakeasy-ales-lagers-barrel-aged-scarface-imperial-stout', 'beer_name': 'Barrel-Aged Scarface Imperial Stout', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 309155, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_309155_cee2efa7fa9819a0e66687f51c12.jpeg', 'beer_slug': 'speakeasy-ales-lagers-scarface-imperial-stout-2012', 'beer_name': 'Scarface Imperial Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 309165, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_309165_ea68e05f40e82b693ad9397f219a.jpeg', 'beer_slug': 'speakeasy-ales-lagers-scarface-imperial-stout-2011', 'beer_name': 'Scarface Imperial Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 863258, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-863258_b2178_sm.jpeg', 'beer_slug': 'speakeasy-ales-lagers-scarface-imperial-stout-2013', 'beer_name': 'Scarface Imperial Stout (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.82234,False
0,5.6,"Medium-bodied, chestnut colored English ale. Slightly nutty malt flavor and aroma with a well-balanced bitterness in the finish.",25,https://untappd.akamaized.net/site/beer_logos/beer-11111_15206_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11111_15d3a_hd.jpeg,Nut Brown Ale,iron-hill-brewery-and-restaurant-nut-brown-ale,Brown Ale - American,11111,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,,,"Fri, 26 Nov 2010 08:29:41 +0000",0,1,,,,166,3.56024,,0,212,183,0,,,,,,0.0,[],3.61836,False
0,9.4,"Lava has a very special place in beer production in this country and indeed globally. Lava Smoked Imperial Stout is beer but the color is from dark roasted malt which has been roasted in a similar manner as coffee beans. Brewery mastery goal was to make a beer that had a unique position. Lava was originally produced in Sweden but decided after production began putting Lava experience in sales with Monopoly that went beyond expectations. Lava is like a good wine, it improves in the bottle for 3 years if it is stored in a cool place.",0,https://untappd.akamaized.net/site/beer_logos/beer-LavaSmokedImperialStout_11112.jpeg,,Lava Smoked Imperial Stout,olvisholt-brugghus-lava-smoked-imperial-stout,Smoked Beer,11112,1897,https://untappd.akamaized.net/site/brewery_logos/brewery-1897_5457c.jpeg,?lvisholt Bruggh?s,olvisholt-brugghus,Micro Brewery,http://www.facebook.com/pages/?lvisholt-Bruggh?s,,http://www.olvisholt.is,Iceland,?lviholti,,63.9573,-20.7687,,,"Fri, 26 Nov 2010 08:32:30 +0000",0,1,,,,11604,3.84723,,102,15146,13024,0,,,,,,2.0,"[{'beer': {'bid': 1611943, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'olvisholt-brugghus-lava-smoked-imperial-stout-2016', 'beer_name': 'Lava Smoked Imperial Stout (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1630366, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'olvisholt-brugghus-lava-smoked-imperial-stout-2009', 'beer_name': 'Lava Smoked Imperial Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.84218,False
0,5.2,"This rich Irish red ale is made with organic potatoes for an exceptionally smooth, rich body. It is extraordinarily rich in malt flavour, with just the right amount of hop finish. It's an immigrant ale, uniting the staple food of Ireland with plenty of new world hops. (Formerly known as ""Hell's Kitchen"".)",48,https://untappd.akamaized.net/site/beer_logos/beer-11113_5baa5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11113_44c42_hd.jpeg,Gael's Blood Potato Ale,crannog-ales-gael-s-blood-potato-ale,Red Ale - Irish,11113,4651,https://untappd.akamaized.net/site/brewery_logos/brewery-CrannogAles_4651.jpeg,Crann?g Ales,crann-g-ales,Micro Brewery,http://www.facebook.com/pages/Crann?g-Ales/147130382004277,,http://www.crannogales.com/,Canada,Sorrento,BC,50.881,-119.507,,,"Fri, 26 Nov 2010 08:38:20 +0000",0,1,,,,680,3.56544,,17,914,770,0,,,,,,0.0,[],3.59195,False
0,5.0,"Schell?s Stout has been chosen as our newest year round craft beer offering. As our 2006 Snow Storm, the Stout received so many requests to bring the beer back, we simply couldn?t ignore them. A departure from our traditional German style lagers, our Schell?s Stout is a London-Style Sweet Stout. If you enjoy the taste of coffee and chocolate, you?ll love this delicious brew. We used only the finest malts imported from Great Britain. Sure, it might cost a little more to brew, but we?re certain you?ll agree it?s worth it. ",0,https://untappd.akamaized.net/site/beer_logos/beer-Stout_11114.jpeg,,Schell's Stout,august-schell-brewing-company-schell-s-stout,Stout - Milk / Sweet,11114,4905,https://untappd.akamaized.net/site/brewery_logos/brewery-4905_3cfb7.jpeg,August Schell Brewing Company,august-schell-brewing-company,Micro Brewery,http://www.facebook.com/pages/August-Schell-Brewing-Company/47056987065,schellsbrewery,http://www.schellsbrewery.com/,United States,New Ulm,MN,44.2896,-94.449,,,"Fri, 26 Nov 2010 08:40:49 +0000",0,0,,,,416,3.35337,,0,739,565,0,,,,,,0.0,[],3.47868,False
0,4.6,"A full, brassy nose of noble German hops leaps from this beer as roasted malt aromas play in the background. The dry, toasted malt flavor takes over the tongue like a crisp, dark pretzel while the hops bring a mineral sharpness as a refreshing finish to this dark lager.",0,https://untappd.akamaized.net/site/beer_logos/beer-11115_59016_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11115_308cb_hd.jpeg,Schwarz Pils,victory-brewing-company-schwarz-pils,Pilsner - Other,11115,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,,,"Fri, 26 Nov 2010 08:41:04 +0000",0,1,,,,601,3.55324,,7,766,700,0,,,,,,0.0,[],3.58605,False
