auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oxford Organic Raspberry,heavy-seas-beer-oxford-organic-raspberry,Fruit Beer,32095,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,,,"Sun, 20 Feb 2011 10:21:09 +0000",0,0,,,,5,0.0,2,14,14,0,,,,,,,,,,,,0.0,[],3.59205,False
0,3.5,"This is the sweetened version of Chapeau Kriek. In 2007 a new version was released, which can come with the same label as Chapeau Kriek, but which is a different beer. This new version is in the database as Chapeau Oude Kriek and it is not sweet. If you had a sweet beer, then you should rate this one. Otherwise, you should rate the Chapeau Oude Kriek.",0,https://untappd.akamaized.net/site/beer_logos/beer-32096_d9ca2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-32096_b5ba3_hd.jpeg,Chapeau Kriek,brouwerij-de-troch-chapeau-kriek,Lambic - Kriek,32096,3497,https://untappd.akamaized.net/site/brewery_logos/brewery-3497_d7698.jpeg,Brouwerij De Troch,brouwerij-de-troch,Micro Brewery,,,http://www.detroch.be/,Belgium,Wambeek,Vlaams-Brabant,50.853,4.16403,,,"Sun, 20 Feb 2011 10:29:42 +0000",0,1,,,,1093,3.35956,59,1289,1258,0,,,,,,,,,,,,4.0,"[{'beer': {'bid': 373041, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChapeauKriek_32096.jpeg', 'beer_slug': 'brouwerij-de-troch-chapeau-kriek-2000', 'beer_name': 'Chapeau Kriek (2000)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 908673, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-de-troch-kriek-1991', 'beer_name': 'Kriek (1991)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 980012, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-de-troch-chapeau-kriek-2003', 'beer_name': 'Chapeau Kriek (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1321838, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-de-troch-kriek-1986', 'beer_name': 'Kriek (1986)', 'is_vintage': 1, 'is_variant': 0}}]",3.42318,False
0,0.0,Another of my APAs. Entered into Beerfest 2011. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Eliza Ale,tarcoola-homebrew-eliza-ale,Pale Ale - American,32097,8441,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Tarcoola Homebrew,tarcoola-homebrew,Home Brewery,,,,Australia,,,0.0,0.0,,,"Sun, 20 Feb 2011 10:33:19 +0000",1,1,,,,1,0.0,0,29,3,0,,,,,,,,,,,,0.0,[],2.524,False
0,5.0,"Our Summerfest is a refreshing, pilsner-style lager. Its incredible smoothness comes from an extra-long lagering period. Lighter in body than our ales but just as complex in character, Summerfest quenches your thirst with big aroma and a tangy hop bite. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_12116_sm_7b4c59c26710765eda5588b5c44f27.jpeg,,Summerfest (2011),sierra-nevada-brewing-co-summerfest-2011,Pilsner - Czech,12116,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,,,"Tue, 30 Nov 2010 19:49:58 +0000",0,0,12116.0,"Thu, 01 Jan 1970 00:00:00 +0000",32098.0,2529,3.26522,1,6358,4222,0,,,,,,,5.0,Summerfest,sierra-nevada-brewing-co-summerfest,156196.0,207.0,,,3.30673,False
0,10.0,"At Struise, we love all the beers we make. However, if there should be only one that we should call our ?flagship? with right and reason, it?s Pannepot. After a lifetime of brewing tasty, but ?safer? beers, this was our first venture into a world of extremities and has a great deal of responsibility in making us into what we are today.

This ?Old Fisherman?s Ale?, named after the fishing trawlers on which men would risk life and limb to feed their families, sits somewhere in between a Belgian strong dark ale and a stout. It pours a luscious dark brown with a creamy tan head. Each sip hits you with complex flavors of toasty bitterness and deep caramel sweetness. With all its dark and strong complexity, this beer lends itself perfectly to all types of barrel-aging, which is exactly what we've done. We've aged it on various different barrels, including bourbon and calvados. Don't miss out and try it soon! As of 2016 the abv is 12%. ",40,https://untappd.akamaized.net/site/beer_logos/beer-170_816ec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-170_82f7f_hd.jpeg,Pannepot - Old Fisherman's Ale,de-struise-brouwers-pannepot-old-fisherman-s-ale,Belgian Strong Dark Ale,170,433,https://untappd.akamaized.net/site/brewery_logos/brewery-DeStruiseBrouwers_433.jpeg,De Struise Brouwers,de-struise-brouwers,Micro Brewery,https://www.facebook.com/pages/De-Struise-Brouwers/58796459632,struise,http://struise.com,Belgium,Oostvleteren,West-Vlaanderen,50.932,2.73755,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,170.0,"Thu, 01 Jan 1970 00:00:00 +0000",32099.0,11161,4.02283,123,14250,12395,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 16451, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Pannepot2008_16451.jpeg', 'beer_slug': 'de-struise-brouwers-pannepot-2008', 'beer_name': 'Pannepot (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 46467, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Pannepot2009_46467.jpeg', 'beer_slug': 'de-struise-brouwers-pannepot-2009', 'beer_name': 'Pannepot (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 63788, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-63788_c40af_sm.jpeg', 'beer_slug': 'de-struise-brouwers-pannepot-old-fisherman-s-ale-2010', 'beer_name': ""Pannepot - Old Fisherman's Ale (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 78982, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Pannepot2008_16451.jpeg', 'beer_slug': 'de-struise-brouwers-pannepot-2004', 'beer_name': 'Pannepot (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89991, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-89991_91774_sm.jpeg', 'beer_slug': 'de-struise-brouwers-pannepot-old-fisherman-s-ale-2011', 'beer_name': ""Pannepot - Old Fisherman's Ale (2011)"", 'is_vintage': 1, 'is_variant': 0}}]",4.01294,False
0,10.2,"Our limited edition barrel aged Wake Up Dead Imperial Stout hibernates in our cellars in brandy barrels for 12 moths before being blended to woody perfection, then bottle-conditioned for an authentic old-world experience. Enjoy the complex flavors revealing hints of raisins, black licorice, coffee and dark chocolate. Barrel aged Wake Up Dead  Imperial Stout is the perfect warmer for chilly nights. ",50,https://untappd.akamaized.net/site/beer_logos/beer-BarrelAgedWakeUpDead_32100.jpeg,,Barrel Aged Wake Up Dead (2010),left-hand-brewing-company-barrel-aged-wake-up-dead-2010,Stout - American Imperial / Double,32100,779,https://untappd.akamaized.net/site/brewery_logos/brewery-779_9fb2f.jpeg,Left Hand Brewing Company,left-hand-brewing-company,Micro Brewery,http://www.facebook.com/LeftHandBrewing,LeftHandBrewing,http://www.lefthandbrewing.com,United States,Longmont,CO,40.1586,-105.116,,,"Sun, 20 Feb 2011 10:51:16 +0000",0,0,,,,272,3.92188,0,410,387,0,,,,,,[],,,,,,,,3.77832,False
0,0.0,"Life is complicated enough so we have kept Beechworth Cider simple. Fresh locally grown apples, a little spritz and a lot of thought. Drink it however you like, it doesn't matter...",0,https://untappd.akamaized.net/site/beer_logos/beer-32101_8d41a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-32101_b4a5e_hd.jpeg,Beechworth Cider,beechworth-cider-beechworth-cider,Cider,32101,8443,https://untappd.akamaized.net/site/brewery_logos/brewery-8443_aaa11.jpeg,Beechworth Cider,beechworth-cider,Cidery / Meadery,https://www.facebook.com/BeechworthCider,,http://www.beechworthcider.com.au,Australia,Beechworth,VIC,-36.3862,146.578,,,"Sun, 20 Feb 2011 10:59:12 +0000",0,1,,,,33,2.9697,0,39,36,0,,,,,,,,,,,,0.0,[],3.5844,False
0,0.0,House beer for Cyclops in Bell Town.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cyclops 1 Eye.P.A,boundary-bay-brewery-cyclops-1-eye-p-a,IPA - American,32102,7339,https://untappd.akamaized.net/site/brewery_logos/brewery-BoundaryBayBrewery_7339.jpeg,Boundary Bay Brewery,boundary-bay-brewery,Micro Brewery,http://www.facebook.com/bbaybrewery,BoundaryBay,http://bbaybrewery.com/,United States,Bellingham,WA,48.7475,-122.481,,,"Sun, 20 Feb 2011 11:03:58 +0000",0,1,,,,295,3.60763,2,389,332,0,,,,,,,,,,,,0.0,[],3.62977,False
0,10.0,"First brewed in 2002 to celebrate the 15th Anniversary of the Pizza Port in Solana Beach, Hop 15 was imagined and designed by Tomme Arthur and Jeff Bagby. It was to be a celebration of 15 years of \Good Beer Brings Good Cheer.\"" So there are 15 different hop varieties that are added to the beer every 15 minutes. Over the years",182,https://untappd.akamaized.net/site/beer_logos/beer-Hop15Ale_3901.jpeg,,Hop-15 Ale,port-brewing-company-hop-15-ale,IPA - Imperial / Double,3901,1009,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg,Port Brewing Company,port-brewing-company,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.portbrewing.com/,United States,San Marcos,CA,33.1416,-117.149,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3901.0,"Thu, 01 Jan 1970 00:00:00 +0000",32103.0,26212,4.00044,61,37929,28968,0,,,,,,,,,,,,3.0,"[{'beer': {'bid': 622323, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Hop15Ale_3901.jpeg', 'beer_slug': 'port-brewing-company-hop-15-ale-2014', 'beer_name': 'Hop-15 Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1041326, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Hop15Ale_3901.jpeg', 'beer_slug': 'port-brewing-company-hop-15-ale-2015', 'beer_name': 'Hop-15 Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1459423, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'port-brewing-company-hop-15-ale-2016', 'beer_name': 'Hop-15 Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.99642,False
0,5.6,"A bright export beer, sparkling and fresh at the same time, brewed with noblest raw materials. This high-class product of the Old Bavarian brewing art. A great treat for every beer expert. Ingredients: water, barley malt, hops.",17,https://untappd.akamaized.net/site/beer_logos/beer-1697_6524b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1697_44859_hd.jpeg,Edelstoff,augustiner-brau-munchen-edelstoff,Lager - Dortmunder / Export,1697,8444,https://untappd.akamaized.net/site/brewery_logos/brewery-AugustinerBrauWagnerKG_8444.jpeg,Augustiner-Br?u M?nchen,augustiner-bra-u-ma-1-4-nchen,Micro Brewery,,,http://www.augustiner-braeu.de,Germany,80339 M?nchen,BY,48.1385,11.5447,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1697.0,"Thu, 01 Jan 1970 00:00:00 +0000",32104.0,22470,3.6418,848,32161,25189,0,,,,,,,,,,,,0.0,[],3.64193,False
0,12.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-stoneOldGaurdianBELGO.jpg,,2011 Stone Old Guardian BELGO Barley Wine,stone-brewing-co-2011-stone-old-guardian-belgo-barley-wine,Barleywine - American,26792,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Thu, 27 Jan 2011 07:55:42 +0000",0,0,26792.0,"Thu, 01 Jan 1970 00:00:00 +0000",32105.0,2390,3.90659,25,3692,3150,0,,,,,,[],,,,,,,,3.87768,False
0,4.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,7 Grain Saison,the-bruery-7-grain-saison,Saison / Farmhouse Ale,22741,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,,,"Sat, 08 Jan 2011 11:19:22 +0000",0,1,22741.0,"Wed, 26 Oct 2011 04:11:03 +0000",32106.0,222,3.55968,0,401,356,0,,,,,,,,,,,,0.0,[],3.61197,False
0,8.5,"Famous for small batch beers  and intense flavors, members of the Port Brewing Crew came to Belgium for the first time as a group in March 2007 to attend the Zythos Beer Fest and created this collaboration brew at De Proef Brouwerij with Dirk in a celebration of brewing cultures.

We designed this SIGNATURE ALE as a hybrid of American and Belgian brewing techniques. The stated end goal was a SIGNATURE ALE made with decidely American Hopping additions and finished with the traditional Belgian yeast flavor of Brettanomyces. It is brewed to an original gravity of 1.076 (19 Plato) and SRM of 10. We used a generous amount of Amarillo, UK Phoenix and German Brewer's Gold hops in the boil and dry hopping during conditioning. We fermented using both strains of traditional sacchromyces and brettanomyces yeast.

SIGNATURE ALE is a pale golden colored ale capped with a prodigious rocky white foam. The hops come together in a blend of far east spices and new world citrus which are tempered by an underlying subtle tartness from the yeast. These notes would be out of balance were it not for a generous maltiness that holds the beer in check with becoming too sweet. Designed with a resinous hop quality in mind, we believe this to be a new world example of old world exploration. We salute the brewers and their journey as we release this beer on its travels.",0,https://untappd.akamaized.net/site/beer_logos/beer-21937_d7056_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-21937_1b9a6_hd.jpeg,Signature Ale,de-proefbrouwerij-signature-ale,Belgian Strong Golden Ale,21937,432,https://untappd.akamaized.net/site/brewery_logos/brewery-DeProefbrouwerij_432.jpeg,De Proefbrouwerij,de-proefbrouwerij,Micro Brewery,,,http://www.proefbrouwerij.com/,Belgium,Lochristi,Oost-Vlaanderen,51.1161,3.8164,1.0,"[{'brewery': {'brewery_id': 1009, 'brewery_name': 'Port Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'San Marcos', 'brewery_state': 'CA'}}}]","Thu, 06 Jan 2011 10:01:54 +0000",0,1,21937.0,"Mon, 08 Jun 2015 17:23:25 +0000",32107.0,2480,3.78407,22,3022,2842,0,,,,,,,,,,,,0.0,[],3.76952,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Draeckenier_32108.jpeg,,Draeckenier,de-proefbrouwerij-draeckenier,Belgian Tripel,32108,432,https://untappd.akamaized.net/site/brewery_logos/brewery-DeProefbrouwerij_432.jpeg,De Proefbrouwerij,de-proefbrouwerij,Micro Brewery,,,http://www.proefbrouwerij.com/,Belgium,Lochristi,Oost-Vlaanderen,51.1161,3.8164,,,"Sun, 20 Feb 2011 12:08:52 +0000",0,1,,,,537,3.55307,7,683,617,0,,,,,,,,,,,,0.0,[],3.58867,False
0,5.7,"LOBO Cloudy apple cider - we don't filter out the apple.  This cider is made from crushed apples that are allowed to settle briefly and then begin to ferment.  After a period we add some cultured yeast and then continue the long cool fermentation.  At the right moment the fermentation is arrested capturing the full length and depth of flavour that characterises LOBO and the cloudy wholesome cider is then put into bottles.  A natural apple and yeast sediment is present in the bottle.  

Pouring LOBO cider, excellent over ice - invert the whole bottle.  It can also be rolled gently or poured carefully leaving the sediment in the bottle, each method giving different levels of clarity.  The flavour changes, experiment and see which you prefer.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Apple Cider,lobo-juice-and-cider-pty-ltd-apple-cider,Cider,32109,8446,https://untappd.akamaized.net/site/brewery_logos/brewery-8446_6aea9.jpeg,Lobo Juice and Cider Pty Ltd,lobo-juice-and-cider-pty-ltd,Cidery / Meadery,https://www.facebook.com/pages/LOBO-Cider/183366173282,LOBOCider,http://www.loboapple.com,Australia,Lenswood,SA,-34.9172,138.832,,,"Sun, 20 Feb 2011 12:09:59 +0000",0,1,,,,146,3.54281,1,196,174,0,,,,,,,,,,,,0.0,[],3.61593,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_32110_sm_63c5fc4dd5bf9b3f7456486ec7087d.jpeg,,Crabapples Pale Ale,cb-brewing-company-crabapples-pale-ale,Pale Ale - American,32110,5045,https://untappd.akamaized.net/site/brewery_logos/brewery-CBBrewingCompany_5045_80d0b.jpeg,CB Craft Brewers,cb-craft-brewers,Micro Brewery,https://www.facebook.com/CBCraftBrewers,cbcraftbrewers,http://www.cbcraftbrewers.com,United States,Honeoye Falls,NY,42.9505,-77.6032,,,"Sun, 20 Feb 2011 12:17:38 +0000",0,0,,,,1,0.0,0,4,4,0,,,,,,,,,,,,0.0,[],3.57953,False
