auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.8,"A higher gravity seasonal version of the year-round Little Sumpin? Sumpin? Ale. It?s made with Westmalle Trappist yeast that creates those curious phenolic off-flavors that are freakin? everyone out these days. Massively dosed with boatloads of wheat and pale malt and finishes with a big, hoppy ending.",72,https://untappd.akamaized.net/site/beer_logos/beer-ALittleSumpinWild_6388.jpeg,,A Little Sumpin' Wild Ale,lagunitas-brewing-company-a-little-sumpin-wild-ale,IPA - Belgian,6388,765,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg,Lagunitas Brewing Company,lagunitas-brewing-company,Macro Brewery,https://www.facebook.com/LagunitasBrewingCo,lagunitasbeer,http://www.LAGUNITAS.com/,United States,Petaluma,CA,38.2724,-122.662,,,"Sat, 09 Oct 2010 08:23:32 +0000",0,1,6388.0,"Thu, 01 Jan 1970 00:00:00 +0000",31707.0,45578,3.85042,,82,75261,51788,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 168213, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'lagunitas-brewing-company-a-little-sumpin-wild-aged-in-chardonnay-barrels', 'beer_name': ""A Little Sumpin' Wild (Aged In Chardonnay Barrels)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 205987, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'lagunitas-brewing-company-a-little-sumpin-wild-aged-in-pinot-noir-brett-barrels-2010', 'beer_name': ""A Little Sumpin' Wild (Aged In Pinot Noir Brett Barrels) (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 628021, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-628021_9d965_sm.jpeg', 'beer_slug': 'lagunitas-brewing-company-little-sumpin-wild-ale-2014', 'beer_name': ""Little Sumpin' Wild Ale (2014)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1036895, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'lagunitas-brewing-company-a-little-sumpin-wild-ale-2015', 'beer_name': ""A Little Sumpin' Wild Ale (2015)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1050549, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'lagunitas-brewing-company-a-little-sumpin-wild-ale-2013', 'beer_name': ""A Little Sumpin' Wild Ale (2013)"", 'is_vintage': 1, 'is_variant': 0}}]",3.8491,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Belgian Strong Golden Cherry Ale,big-sky-brewing-company-belgian-strong-golden-cherry-ale,Belgian Strong Golden Ale,31708,2927,https://untappd.akamaized.net/site/brewery_logos/brewery-BigSkyBrewingCompany_2927.jpeg,Big Sky Brewing Company,big-sky-brewing-company,Micro Brewery,http://www.facebook.com/BigSkyBrewingCompany,BigSkyBrewing,http://www.bigskybrew.com,United States,Missoula,MT,46.9223,-114.073,,,"Sat, 19 Feb 2011 08:22:26 +0000",0,1,,,,1,0.0,,0,5,5,0,,,,,,,,,,,,0.0,[],3.57953,False
0,9.0,"BJ?s Brewmaster?s Reserve? is a line of proprietary craft beers made with premium ingredients and bolder taste profiles.  BJ?s Goliath? Imperial Red Ale is brewed with six different malts and four varieties of hops. A big amber ale with intense hop and malt character for the giant in you. 

BJ?s Brewmaster?s Reserve. What our brewmasters drink.",60,https://untappd.akamaized.net/site/beer_logos/beer-31709_fcb83_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31709_9ed74_hd.jpeg,Goliath? Imperial Red Ale,bj-s-restaurant-and-brewhouse-goliath-tm-imperial-red-ale,Red Ale - Imperial / Double,31709,7132,https://untappd.akamaized.net/site/brewery_logos/brewery-BJsRestaurantBrewery_7132.jpeg,BJ's Restaurant & Brewhouse,bj-s-restaurant-brewhouse,Macro Brewery,http://www.facebook.com/BJsRestaurants,bjsrestaurants,http://www.bjsbrewhouse.com/,United States,Huntington Beach,CA,33.7348,-117.995,,,"Sat, 19 Feb 2011 08:24:27 +0000",0,1,,,,5735,3.72162,,134,7051,6273,0,,,,,,,,,,,,0.0,[],3.71806,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Reagan's Double Red Ale,gentle-ben-s-brewing-reagan-s-double-red-ale,Red Ale - Imperial / Double,31710,1511,https://untappd.akamaized.net/site/brewery_logos/brewery-GentleBensBrewingCompany_1511.jpeg,Gentle Ben's Brewing,gentle-bens-brewing,Micro Brewery,http://www.facebook.com/GentleBens,GentleBens,http://gentlebens.com/,United States,Tucson,AZ,32.2314,-110.952,,,"Sat, 19 Feb 2011 08:26:34 +0000",0,1,,,,10,3.575,,0,16,16,0,,,,,,,,,,,,0.0,[],3.62004,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Imperial Red Lager,gordon-biersch-brewery-resturant-imperial-red-lager,Lager - American Amber / Red,31711,237672,https://untappd.akamaized.net/site/brewery_logos/brewery-237672_36fae.jpeg,Gordon Biersch Brewery & Restaurant,gordon-biersch-brewery-restaurant,Brew Pub,https://www.facebook.com/GordonBiersch/,,http://gordonbiersch.com/restaurants,United States,San Jose,CA,37.3348,-121.889,,,"Sat, 19 Feb 2011 08:28:34 +0000",0,1,,,,32,3.46094,,0,45,41,0,,,,,,,,,,,,0.0,[],3.63194,False
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinWinterAle_31712.jpeg,,Abbaye de St Martin Winter Ale,brasserie-de-brunehaut-abbaye-de-st-martin-winter-ale,Winter Ale,31712,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,,,"Sat, 19 Feb 2011 08:28:46 +0000",0,1,,,,152,3.61513,,0,206,184,0,,,,,,,,,,,,0.0,[],3.6387,False
0,7.2,"Pours a dark golden color. Grapefruit and other citrusy hop aromas along with pine. Fruity flavors shine including the grapefruit from the nose, with hop bitterness balancing.",70,https://untappd.akamaized.net/site/beer_logos/beer-DesertMagicIPA_31714.jpeg,,Desert Magic IPA,mudshark-brewing-company-desert-magic-ipa,IPA - American,31714,894,https://untappd.akamaized.net/site/brewery_logos/brewery-MudsharkBrewingCompany_894.jpeg,Mudshark Brewing Company,mudshark-brewing-company,Micro Brewery,http://www.facebook.com/pages/Mudshark-Brewing-Company/164637166896,mudsharkbrewery,http://www.mudsharkbeer.com,United States,Lake Havasu City,AZ,34.4686,-114.341,,,"Sat, 19 Feb 2011 08:35:28 +0000",0,1,,,,6186,3.49935,,132,8818,6815,0,,,,,,,,,,,,0.0,[],3.50649,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,2011 Scotch Ale,mudshark-brewing-company-2011-scotch-ale,Scottish Ale,31715,894,https://untappd.akamaized.net/site/brewery_logos/brewery-MudsharkBrewingCompany_894.jpeg,Mudshark Brewing Company,mudshark-brewing-company,Micro Brewery,http://www.facebook.com/pages/Mudshark-Brewing-Company/164637166896,mudsharkbrewery,http://www.mudsharkbeer.com,United States,Lake Havasu City,AZ,34.4686,-114.341,,,"Sat, 19 Feb 2011 08:37:12 +0000",0,1,,,,2,0.0,,0,10,8,0,,,,,,,,,,,,0.0,[],3.62366,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cherry Belgian Brown,mudshark-brewing-company-cherry-belgian-brown,Brown Ale - American,31716,894,https://untappd.akamaized.net/site/brewery_logos/brewery-MudsharkBrewingCompany_894.jpeg,Mudshark Brewing Company,mudshark-brewing-company,Micro Brewery,http://www.facebook.com/pages/Mudshark-Brewing-Company/164637166896,mudsharkbrewery,http://www.mudsharkbeer.com,United States,Lake Havasu City,AZ,34.4686,-114.341,,,"Sat, 19 Feb 2011 08:38:24 +0000",0,1,,,,1,0.0,,0,3,3,0,,,,,,,,,,,,0.0,[],3.57953,False
0,10.0,"When N?gne ? decided to make it?s 500thbatch of beer, it was quickly established that the key numbers would be 5 malts, 5 hops, 10% alcohol and 100 IBUs. The result is an incredibly rich and hoppy Imperial IPA. Malty enough to be almost a barley wine, but intensely fruity, mainly because it is dry hopped with generous amounts of Nelson Sauvin hops from New Zealand.",100,https://untappd.akamaized.net/site/beer_logos/beer-500ImperialIndiaPaleAle_31717.jpeg,,Imperial India Pale Ale (#500),nogne-o-imperial-india-pale-ale-500,IPA - Imperial / Double,31717,923,https://untappd.akamaized.net/site/brewery_logos/brewery-923_1cde4.jpeg,N?gne ?,nogne-o,Micro Brewery,http://www.facebook.com/nogneo,nogneo,http://www.nogne-o.com/,Norway,Grimstad,,58.406,8.63723,,,"Sat, 19 Feb 2011 08:39:00 +0000",0,1,,,,13218,3.96917,,304,20096,14332,0,,,,,,,,,,,,0.0,[],3.962,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Imperial Porter,nimbus-brewing-company-imperial-porter,Porter - Imperial / Double,31718,2139,https://untappd.akamaized.net/site/brewery_logos/brewery-NimbusBrewery_2139.jpeg,Nimbus Brewing Company,nimbus-brewing-company,Micro Brewery,http://www.facebook.com/pages/NIMBUS-BREWERY/62221815451,nimbusbrewery,http://www.nimbusbeer.com,United States,Tucson,AZ,32.1848,-110.91,,,"Sat, 19 Feb 2011 08:40:17 +0000",0,1,,,,14,3.75,,0,23,23,0,,,,,,,,,,,,0.0,[],3.65455,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Doppelbock,nimbus-brewing-company-doppelbock,Doppelbock ,31719,2139,https://untappd.akamaized.net/site/brewery_logos/brewery-NimbusBrewery_2139.jpeg,Nimbus Brewing Company,nimbus-brewing-company,Micro Brewery,http://www.facebook.com/pages/NIMBUS-BREWERY/62221815451,nimbusbrewery,http://www.nimbusbeer.com,United States,Tucson,AZ,32.1848,-110.91,,,"Sat, 19 Feb 2011 08:41:04 +0000",0,1,,,,0,0.0,,0,2,2,0,,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,El Rojo Diablo,papago-brewery-el-rojo-diablo,Red Ale - Imperial / Double,31720,2757,https://untappd.akamaized.net/site/brewery_logos/brewery-2757_4bece.jpeg,Papago Brewing Company,papago-brewing-company,Micro Brewery,https://www.facebook.com/pages/Papago-Brewing-Company/72878898154,PapagoBrewing,http://papagobrewing.com/,United States,Scottsdale,AZ,33.4656,-111.928,,,"Sat, 19 Feb 2011 08:44:47 +0000",0,1,,,,2,0.0,,0,6,6,0,,,,,,,,,,,,0.0,[],3.61828,False
