auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,Wormtown Brewery's Winter Seasonal is an American Brown Ale. Mahogany Brown in color with malty aroma and hints of toasted brown bread. Medium body highlighting luscious malt flavor and aftertaste of roasty cocoa.,24,https://untappd.akamaized.net/site/beer_logos/beer-_9567_sm_efb6c9e2679f94fe1e2dc536b0735a.jpeg,,Wintah Ale,wormtown-brewery-wintah-ale,Brown Ale - American,9567,2302,https://untappd.akamaized.net/site/brewery_logos/brewery-2302_17efc.jpeg,Wormtown Brewery,wormtown-brewery,Micro Brewery,https://www.facebook.com/wormtownbrewery,WormtownBrewery,http://wormtownbrewery.com,United States,Worcester,MA,42.2635,-71.7914,,,"Wed, 17 Nov 2010 09:11:18 +0000",0,1,9567.0,"Thu, 12 Jan 2012 15:38:19 +0000",8528.0,996,3.55999,,1,1311,1136,0,,,,,,,0.0,[],3.58126,False
0,9.0,A ridiculously massive doppelbock brewed for Pelican?s 10 year anniversary concert and box set release. There are no words to describe this beer.,0,https://untappd.akamaized.net/site/beer_logos/beer-_8529_89b11642c14623f3658df10ff6bb.jpeg,,The Creeper,three-floyds-brewing-company-the-creeper,Doppelbock ,8529,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Thu, 11 Nov 2010 10:58:15 +0000",0,1,,,,126,3.93056,,0,259,239,0,,,,,,,0.0,[],3.73207,False
0,6.3,"A very well balanced and full-bodied, dark ruby-brown ale,
Drayman?s Porter is slightly sweet with notes of chocolate malt
and mocha married to a delicate hop bitterness and flavor. Its
complex aroma and smooth taste embody all that a dark beer
should be. Enjoyed by itself or with a hearty meal, this robust
Porter will satisfy. Don?t be afraid of the dark.",36,https://untappd.akamaized.net/site/beer_logos/beer-8530_a4e2e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8530_2215a_hd.jpeg,Drayman's Porter,berkshire-brewing-company-b-b-c-drayman-s-porter,Porter - Other,8530,1999,https://untappd.akamaized.net/site/brewery_logos/brewery-1999_13081.jpeg,Berkshire Brewing Company (B.B.C.),berkshire-brewing-company-b-b-c,Micro Brewery,https://www.facebook.com/pages/Berkshire-Brewing-Company/283586908949,BerkshireBrewCo,http://www.berkshire-brewing.com,United States,South Deerfield,MA,42.4787,-72.6094,,,"Thu, 11 Nov 2010 11:02:05 +0000",0,1,,,,3885,3.76422,,38,5137,4345,0,,,,,,,0.0,[],3.75594,False
0,8.0,"Brewed with dark malts and burnt sugars then lightly spiced with Rose Hips, Hibiscus and Schisandra berries",0,https://untappd.akamaized.net/site/beer_logos/beer-ASaisonDarkly_8531.jpeg,,A Saison Darkly,stillwater-artisanal-ales-a-saison-darkly,Saison / Farmhouse Ale,8531,1203,https://untappd.akamaized.net/site/brewery_logos/brewery-1203_10f2b.jpeg,Stillwater Artisanal Ales,stillwater-artisanal-ales,Micro Brewery,https://www.facebook.com/stillwater.artisanal/,Stillwater_Art,http://www.stillwater-artisanal.com,United States,Baltimore,MD,39.2904,-76.6122,,,"Thu, 11 Nov 2010 11:03:03 +0000",0,1,,,,7183,3.75397,,21,8770,8090,0,,,,,,,0.0,[],3.74975,False
0,8.7,"First brewed in 2007 as the Stone 11th Anniversary Ale, this ale was an instant hit. With us. Other folks with great taste loved it too, but we were focused on how much we liked it, and we felt it was truly sublime. That euphoria didn't last long though, as it was soon replaced with the grim reality that when we sold out of it there wouldn't be any more. For us. And that was simply unacceptable. So, we are now blessing ourselves, and you the enlightened, with this ale. Thusly, you may now revel in your own self-righteousness as you see fit with this glorious example of ours. You are genuinely welcome, as it is our pleasure.",90,https://untappd.akamaized.net/site/beer_logos/beer-stoneSublimelySelf-Righteous-Ale.jpg,,Stone Sublimely Self-Righteous Black IPA,stone-brewing-stone-sublimely-self-righteous-black-ipa,IPA - Imperial / Double Black,5659,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5659.0,"Mon, 27 Feb 2012 04:18:47 +0000",8532.0,82017,3.96331,,136,133923,91254,0,,,,,,,5.0,"[{'beer': {'bid': 184522, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-double-dry-hopped-stone-sublimely-self-righteous-black-ipa', 'beer_name': 'Double Dry Hopped Stone Sublimely Self-Righteous Black IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 230333, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-espresso-beans', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/ Espresso Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 504842, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-cherries', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA W/ Cherries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 679342, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-grapefruit-peel', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/Grapefruit Peel', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 782207, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-sublimely-self-righteous-black-ipa-w-centennial-hops', 'beer_name': 'Stone Sublimely Self-Righteous Black IPA w/Centennial Hops', 'is_vintage': 0, 'is_variant': 1}}]",3.96215,False
0,3.7,"The most refreshing dark beer you could ever imagine this side of Dublin! Low alcohol and roasted barley keep it clean and flavorful. The subtle earthiness of European hops harmonize with the roasted barley to offer a whiff of peat. Served with the classic nitrogen pour, Donnybrook delivers an impressive head and silken body of a classic stout.",0,https://untappd.akamaized.net/site/beer_logos/beer-8533_5d9bd_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8533_37fff_hd.jpeg,Donnybrook Stout,victory-brewing-company-donnybrook-stout,Stout - Irish Dry,8533,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,,,"Thu, 11 Nov 2010 11:05:12 +0000",0,1,,,,14741,3.40513,,216,19475,16762,0,,,,,,,0.0,[],3.41013,False
0,6.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-sweetwaterCrankTankRyed.jpg,,Crank Tank Rye'd Ale,sweetwater-brewing-company-crank-tank-rye-d-ale,Rye Beer,8534,1224,https://untappd.akamaized.net/site/brewery_logos/brewery-1224_960f1.jpeg,SweetWater Brewing Company ,sweetwater-brewing-company,Micro Brewery,http://www.facebook.com/sweetwaterbrew,SweetWaterBrew,http://sweetwaterbrew.com/,United States,Atlanta,GA,33.8081,-84.3812,,,"Thu, 11 Nov 2010 11:10:14 +0000",0,0,,,,603,3.54395,,0,1024,824,0,,,,,,,0.0,[],3.5796,False
0,11.5,"The Milkman Cometh. No prayers, no exorcism, no divine intervention can save your soul from the dark lure of our most popular seasonal beer ever. Each year since it was first brewed in 1998, Devil?s Milk, the Brewer?s Association of Maryland Governor?s Cup gold medal winner in 2006, 2007 and 2008, has used a different blend of hops to flavor and bitter the beer, making each batch a unique experience. This unholy, medium-bodied, amber Barleywine will tempt your palate with sensual fruit esters, seduce you with a mighty malt backbone and complete your fall with a demonic hop presence and warming 10.5% abv. Drink of this evil amber nectar and you will believe; The Milk Man Cometh.",66,https://untappd.akamaized.net/site/beer_logos/beer-_8535_sm_24ce293e234569bb34f74ee15ea5ee.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_8535_hd_9c2173913c17cddfef251793a8e4e9.jpeg,Devil's Milk,duclaw-brewing-company-devil-s-milk,Barleywine - American,8535,4921,https://untappd.akamaized.net/site/brewery_logos/brewery-duclawbrewingcompany_4921.jpeg,DuClaw Brewing Company,duclaw-brewing-company,Micro Brewery,http://Facebook.com/DuClawBeers,DuClawBrewing,http://www.duclaw.com/,United States,Baltimore,MD,39.3402,-76.4791,,,"Thu, 11 Nov 2010 11:15:18 +0000",0,1,,,,10337,3.71326,,100,14203,11417,0,,,,,,,5.0,"[{'beer': {'bid': 85634, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_85634_sm_79a158f624a4406986fed7d4aacd60.jpeg', 'beer_slug': 'duclaw-brewing-company-devil-s-milk-2006', 'beer_name': ""Devil's Milk (2006)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 115893, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_115893_sm_a854a0fc5e301dcfa89ca94b86622b.jpeg', 'beer_slug': 'duclaw-brewing-company-devil-s-milk-2007', 'beer_name': ""Devil's Milk (2007)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 205225, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_205225_sm_680f6a55b33f5cc94493c08baa8553.jpeg', 'beer_slug': 'duclaw-brewing-company-devil-s-milk-2010', 'beer_name': ""Devil's Milk (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 245514, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_245514_sm_d6536fdba86d659419f4a2c52153b0.jpeg', 'beer_slug': 'duclaw-brewing-company-devil-s-milk-2009', 'beer_name': ""Devil's Milk (2009)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 268788, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_268788_sm_e9562eee8b2a5eb958cbc1dbcf5c85.jpeg', 'beer_slug': 'duclaw-brewing-company-devil-s-milk-2012', 'beer_name': ""Devil's Milk (2012)"", 'is_vintage': 1, 'is_variant': 0}}]",3.71147,False
0,8.4,"This Belgian IPA starts with a generous portion of pilsner malt augmented by an addition of Belgian Candi sugar to the kettle. Judicious amounts of Simcoe, Centennial, Sterling, Amarillo, Chinook, and Columbus hops contribute to the uniquely American citrus and pine characteristics of this international brew. The Belgian yeast strain adds fruity, spicy, and earthy overtones that meld harmoniously with the complex hop bill. A big beer not to be taken lightly.",50,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Santa's Helper,free-state-brewing-co-santa-s-helper,IPA - Belgian,8536,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,,,"Thu, 11 Nov 2010 11:24:46 +0000",0,1,,,,22,3.96591,,0,42,39,0,,,,,,,0.0,[],3.63576,False
0,5.5,Ethiopian Honey Beer,0,https://untappd.akamaized.net/site/beer_logos/beer-8537_e1ec5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8537_d5bb6_hd.jpeg,Meta Beer,meta-abo-meta-beer,Lager - Pale,8537,2322,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Meta Abo,meta-abo,Micro Brewery,,,,Ethiopia,,Sebeta,0.0,0.0,,,"Thu, 11 Nov 2010 11:26:35 +0000",0,1,,,,677,3.00185,,3,846,798,0,,,,,,,0.0,[],3.20388,False
0,6.7,"Black Phoenix melds rich bold coffee with the smoky flavors of chipotle peppers, giving it just a touch of heat. To insure the freshest coffee available, we had our local Orange County friends, Kean Coffee, custom roast a batch for us. Notes of chocolate complement this complex and bold stout.",37,https://untappd.akamaized.net/site/beer_logos/beer-8538_e3cb1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8538_c369e_hd.jpeg,Black Phoenix,bootlegger-s-brewery-black-phoenix,Stout - Other,8538,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,,,"Thu, 11 Nov 2010 11:27:57 +0000",0,1,,,,6549,3.6911,,45,10161,7490,0,,,,,,,0.0,[],3.6893,False
0,5.7,A true German-Style Hefeweizen fermented with imported Bavarian yeast that imparts the classic clove and banana notes. Vanguard hops lend a slight spiciness to this unfiltered wheat beer.,12,https://untappd.akamaized.net/site/beer_logos/beer-HumperdinksHefeweizen_8539.jpeg,,Humperdinks Hefeweizen,humperdinks-restaurant-brewpub-humperdinks-hefeweizen,Hefeweizen,8539,13640,https://untappd.akamaized.net/site/brewery_logos/brewery-13640_3079a.jpeg,Humperdinks Restaurant & Brewpub,humperdinks-restaurant-brewpub,Micro Brewery,http://www.facebook.com/Humperdinks,Humperdinks,http://www.humperdinks.com/,United States,Dallas,TX,32.8645,-96.6584,,,"Thu, 11 Nov 2010 11:28:00 +0000",0,1,,,,588,3.28104,,16,741,687,0,,,,,,,0.0,[],3.40762,False
0,5.8,"Our Ayinger Ur-Weisse is an old-fashioned wheat with some fine roasted malt to give it more color and flavor than golden hefe- weisse. It has an immense crown of lovely foam held proudly above a robe of translucent amber. On the palate, malt and yeast predominate, with a delicious balance of fruit and bread-like yeast. The taste is complex, with suggestions of soft fruit, apple, and, in the finish, perhaps, even cloves.
",13,https://untappd.akamaized.net/site/beer_logos/beer-24679_64626_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24679_63064_hd.jpeg,Ayinger Urweisse,ayinger-privatbrauerei-ayinger-urweisse,Hefeweizen,24679,10915,https://untappd.akamaized.net/site/brewery_logos/brewery-10915_40d60.jpeg,Ayinger Privatbrauerei,ayinger-privatbrauerei,Micro Brewery,http://www.facebook.com/AyingerPrivatbrauerei,,http://www.ayinger-bier.de,Germany,Aying,,47.9722,11.7738,,,"Sun, 16 Jan 2011 05:55:15 +0000",0,1,24679.0,"Thu, 01 Jan 1970 00:00:00 +0000",8540.0,16519,3.81042,,389,20927,18460,0,,,,,,,0.0,[],3.80751,False
