auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-_1791_1f7475a6168913c88a7888a8f04f.jpeg,,Jubel (2000),deschutes-brewery-jubel-2000,Winter Ale,1791,441,https://untappd.akamaized.net/site/brewery_logos/brewery-441_8b2ad.jpeg,Deschutes Brewery,deschutes-brewery,Micro Brewery,http://www.facebook.com/deschutes.brewery,deschutesbeer,http://www.deschutesbrewery.com,United States,Bend,OR,44.0468,-121.322,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,54,3.50463,0,82,81,0,6.7,Jubelale,deschutes-brewery-jubelale,6907.0,52.0,,,3.62408,False
0,10.0,"ABV varies from 8-10%.

The malty sweetness, fruitiness, unique hop aroma and high original gravity of Old Foghorn? Barleywine Style Ale is to beer much as port is to wine. 

Old Foghorn? is brewed based on traditional English barleywine methods. It is highly hopped, fermented with a true top-fermenting ale yeast, carbonated by a natural process called ""bunging"" to produce champagne-like bubbles, and dry-hopped with additional Cascade hops while it ages in our cellars. Made only from ?first wort,? the rich first runnings of an all-malt mash, three mashes are required to produce just one barleywine brew.

Introduced in 1975, Old Foghorn? Ale was the first modern American barleywine sparking renewed interest domestically and in Britain. The name was derived from the English tradition of attaching the word ?old? to barleywines to denote their tradition, intensive brewing process and cellar aging, and ?Foghorn? gave it a San Francisco flair. Today, Old Foghorn? Ale is best enjoyed sipped after a meal.",52,https://untappd.akamaized.net/site/beer_logos/beer-OldFoghorn_13244.jpeg,,Old Foghorn,anchor-brewing-company-old-foghorn,Barleywine - English,13244,3891,https://untappd.akamaized.net/site/brewery_logos/brewery-AnchorBrewingCompany_3891.jpeg,Anchor Brewing Company,anchor-brewing-company,Micro Brewery,http://www.facebook.com/anchorbrewing,AnchorBrewing,http://www.anchorbrewing.com,United States,San Francisco,CA,37.7635,-122.401,"Tue, 07 Dec 2010 09:46:28 +0000",0,1,13244.0,"Thu, 01 Jan 1970 00:00:00 +0000",1792.0,20631,3.67185,287,26701,23097,0,,,,,,5.0,"[{'beer': {'bid': 278113, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anchor-brewing-company-old-foghorn-2003', 'beer_name': 'Old Foghorn (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 281209, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anchor-brewing-company-old-foghorn-2008', 'beer_name': 'Old Foghorn (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 287029, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anchor-brewing-company-old-foghorn-2010', 'beer_name': 'Old Foghorn (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 290922, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anchor-brewing-company-old-foghorn-2009', 'beer_name': 'Old Foghorn (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 299148, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anchor-brewing-company-old-foghorn-2012', 'beer_name': 'Old Foghorn (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.67154,False
0,7.25,"Deep golden to light amber color, and a nice off-white head, with good retention when properly served. Starts off with pleasantly strong hop flavors, balanced by a firm malt backdrop, then fades to a dry finish with a lingering hoppiness.",73,https://untappd.akamaized.net/site/beer_logos/beer-1793_21474_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1793_7e548_hd.jpeg,IPA,alesmith-brewing-company-ipa,IPA - American,1793,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,73209,3.92822,1985,106242,80127,0,,,,,,5.0,"[{'beer': {'bid': 339022, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-ipa-w-pineapple-mango', 'beer_name': 'IPA (w/ Pineapple & Mango)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 407154, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-sandia-pepper-ipa', 'beer_name': 'Sandia Pepper IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 407169, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-mosaic-dry-hop-ipa', 'beer_name': 'Mosaic Dry-Hop IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 407382, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-ipa-dry-hopped', 'beer_name': 'IPA Dry-Hopped', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 544401, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-barrel-ipa', 'beer_name': 'Barrel IPA', 'is_vintage': 0, 'is_variant': 1}}]",3.92706,False
0,5.5,"Anvil ESB Ale was the first beer produced when the brewery opened, and remains our flagship ale.

Bright copper color with light tan head. Malty slightly hoppy aroma. Caramel and malty flavors with a perfect balance of imported English hops.",30,https://untappd.akamaized.net/site/beer_logos/beer-1794_52d55_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1794_ff77e_hd.jpeg,Anvil ESB,alesmith-brewing-company-anvil-esb,Extra Special / Strong Bitter,1794,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,12686,3.60287,123,16458,14480,0,,,,,,2.0,"[{'beer': {'bid': 161902, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-barrel-aged-anvil-esb', 'beer_name': 'Barrel Aged Anvil ESB', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 795465, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-anvil-esb-w-smoked-hatch-chiles', 'beer_name': 'Anvil ESB W/ Smoked Hatch Chiles', 'is_vintage': 0, 'is_variant': 1}}]",3.604,False
0,6.4,"Made with 100% Kingston Black apples, and aged in oak for one year.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Cider,white-oak-cider-black-cider,Cider,1795,1358,https://untappd.akamaized.net/site/brewery_logos/brewery-WhiteOakCider_1358_004b8.jpeg,White Oak Cider,white-oak-cider,Micro Brewery,,,,United States,Newberg,OR,45.3498,-123.073,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3,0.0,0,48,48,0,,,,,,0.0,[],3.54822,False
0,8.0,,35,https://untappd.akamaized.net/site/beer_logos/beer-UsHeitDubbelTarweBier_1796.jpeg,,Us Heit Dubbel Tarwe Bier,de-friese-bierbrouwerij-us-heit-dubbel-tarwe-bier,Specialty Grain,1796,429,https://untappd.akamaized.net/site/brewery_logos/brewery-DeFrieseBierbrouwerijUsHeit_429.jpeg,De Friese Bierbrouwerij,de-friese-bierbrouwerij,Micro Brewery,https://www.facebook.com/pages/De-Friese-Bierbrouwerij-BV/207274572632284,UsHeitBier,http://www.usheit.com/nl/bierbrouwerij/,Netherlands,Bolsward,Friesland,53.0611,5.53382,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,650,3.45692,20,747,698,0,,,,,,0.0,[],3.51896,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_1797_sm_eac166638c317040ecb49fe2686acb.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_1797_hd_09be38863b2bc0cb1788f799fd7805.jpeg,Oyster Stout,whitstable-brewery-oyster-stout,Stout - Oyster,1797,1360,https://untappd.akamaized.net/site/brewery_logos/brewery-WhitstableBrewery_1360_ca9fe.jpeg,Whitstable Brewery,whitstable-brewery,Micro Brewery,,,http://www.whitstablebrewery.info/,England,Whitstable,Kent,51.3639,1.03234,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,508,3.56594,18,651,570,0,,,,,,0.0,[],3.59781,False
0,6.66,"The CHOUFFE BOK 6666 is a seasonal beer especially brewed for the Netherlands. Bok beers traditionally appear on the Dutch market at the end of September.  The CHOUFFE BOK 6666 stands out from others due to a copper colour, a fresh and fruity scent and a pleasant full-bodied feeling in the mouth, which ends in an aftertaste with a hint of bitterness.",0,https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg,,Chouffe Bok 6666,brasserie-d-achouffe-chouffe-bok-6666,Bock,1798,11866,https://untappd.akamaized.net/site/brewery_logos/brewery-11866_be37d.jpeg,Brasserie d'Achouffe,brasserie-dachouffe,Micro Brewery,http://www.facebook.com/LaChouffe.beer,LaChouffeGnome,http://www.achouffe.be,Belgium,Achouffe,Luxembourg,50.1675,5.71526,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14115,3.51679,95,18506,15451,0,,,,,,5.0,"[{'beer': {'bid': 528018, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg', 'beer_slug': 'brasserie-d-achouffe-chouffe-bok-6666-2011', 'beer_name': 'Chouffe Bok 6666 (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 617412, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg', 'beer_slug': 'brasserie-d-achouffe-chouffe-bok-6666-1993', 'beer_name': 'Chouffe Bok 6666 (1993)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 617415, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg', 'beer_slug': 'brasserie-d-achouffe-chouffe-bok-6666-1996', 'beer_name': 'Chouffe Bok 6666 (1996)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1244811, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg', 'beer_slug': 'brasserie-d-achouffe-chouffe-bok-6666-2015', 'beer_name': 'Chouffe Bok 6666 (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1294093, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBok_1798.jpeg', 'beer_slug': 'brasserie-d-achouffe-chouffe-bok-6666-2012', 'beer_name': 'Chouffe Bok 6666 (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.51963,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-ChouffeBieredeMars_1799.jpeg,,Chouffe Bi?re de Mars,brasserie-d-achouffe-duvel-moortgat-chouffe-biere-de-mars,Bi?re de Garde,1799,11866,https://untappd.akamaized.net/site/brewery_logos/brewery-11866_be37d.jpeg,Brasserie d'Achouffe,brasserie-dachouffe,Micro Brewery,http://www.facebook.com/LaChouffe.beer,LaChouffeGnome,http://www.achouffe.be,Belgium,Achouffe,Luxembourg,50.1675,5.71526,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,48,3.27083,1,61,59,0,,,,,,0.0,[],3.59896,False
0,9.0,"Bursting with uplifting hop aroma and citrusy resin goodness, from loads of hop additions; Our big bad Boss Hog 2XIPA delivers a clean, full-bodied mouth feel to truly showcase its prodigious hoppiness welcoming another sip of this hefty brew.
",85,https://untappd.akamaized.net/site/beer_logos/beer-1800_b5057_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1800_87126_hd.jpeg,Boss Hog,lancaster-brewing-company-boss-hog,IPA - Imperial / Double,1800,771,https://untappd.akamaized.net/site/brewery_logos/brewery-771_4cbd8.jpeg,Lancaster Brewing Company ,lancaster-brewing-company,Micro Brewery,http://www.facebook.com/pages/Lancaster-Brewing-Company/88334416519?ref=mf,lancasterbrew,http://www.lancasterbrewing.com/,United States,Lancaster,PA,40.0438,-76.2984,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4720,3.69852,274,6216,5258,0,,,,,,0.0,[],3.69561,False
0,8.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bi?re du Lion,brasserie-de-vervifontaine-biere-du-lion,Belgian Strong Golden Ale,1801,181,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brasserie de Vervifontaine,brasserie-de-vervifontaine,Micro Brewery,,,,Belgium,Jalhay-Vervifontaine,Li?ge,50.6326,5.57967,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,5,5,0,,,,,,0.0,[],3.62005,False
0,4.4,"Prior to the 1850's Scottish coastal alehouses brewed with malted barley, grown in fields fertilised by seaweed. This environment gave the barley a very specific flavour which we recreate by the inclusion of fresh seaweed in the mash tun. A rich dark chocolate ale, which has the aroma of a fresh Scottish sea breeze and a distinctive malty texture.",0,https://untappd.akamaized.net/site/beer_logos/beer-_1803_77cead627a0aae7b4fb33d32ac41.jpeg,,Kelpie Seaweed Ale,williams-brothers-brewing-co-kelpie-seaweed-ale,Spiced / Herbed Beer,1803,1367,https://untappd.akamaized.net/site/brewery_logos/brewery-1367_bb126.jpeg,Williams Brothers Brewing Co.,williams-brothers-brewing-co,Micro Brewery,http://www.facebook.com/WilliamsBrosBrewingCo,WilliamsBrewery,http://www.williamsbrosbrew.com,Scotland,Kelliebank,Clackmannanshire,56.1241,-3.75838,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,5044,3.296,27,6183,5777,0,,,,,,0.0,[],3.31629,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-1804_791a1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1804_3d976_hd.jpeg,Oude Gueuze,hanssens-artisanaal-oude-gueuze,Sour - Gueuze,1804,630,https://untappd.akamaized.net/site/brewery_logos/brewery-630_188d2.jpeg,Hanssens Artisanaal,hanssens-artisanaal,Micro Brewery,https://www.facebook.com/pages/Geuze-Hanssens-Artisanaal/53662941860,,http://users.belgacom.net/gc762821/NL/brouwers/hanssens/hanssens.htm,Belgium,1653 Dworp,,50.7288,4.2972,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,15680,4.04837,756,21170,17555,0,,,,,,5.0,"[{'beer': {'bid': 74467, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-74467_3cfaa_sm.jpeg', 'beer_slug': 'hanssens-artisanaal-oude-gueuze-1995', 'beer_name': 'Oude Gueuze (1995)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 152049, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-152049_412a4_sm.jpeg', 'beer_slug': 'hanssens-artisanaal-oude-gueuze-1955', 'beer_name': 'Oude Gueuze (1955)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 206795, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-206795_a71b4_sm.jpeg', 'beer_slug': 'hanssens-artisanaal-oude-gueuze-2001', 'beer_name': 'Oude Gueuze (2001)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 319177, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-319177_b195b_sm.jpeg', 'beer_slug': 'hanssens-artisanaal-oude-gueuze-1983', 'beer_name': 'Oude Gueuze (1983)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 325363, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-325363_795fc_sm.jpeg', 'beer_slug': 'hanssens-artisanaal-oude-gueuze-1998', 'beer_name': 'Oude Gueuze (1998)', 'is_vintage': 1, 'is_variant': 0}}]",4.04076,False
0,5.6,"Born of a flood and centuries-old Belgian text, 1554 Enlightened Black Ale uses a light lager yeast strain and dark chocolaty malts to redefine what dark beer can be. In 1997, a Fort Collins flood destroyed the original recipe our researcher, Phil Benstein, found in the library. So Phil and brewmaster, Peter Bouckaert, traveled to Belgium to retrieve this unique style lost to the ages. Their first challenge was deciphering antiquated script and outdated units of measurement, but trial and error (and many months of in-house sampling) culminated in 1554, a highly quaffable dark beer with a moderate body and mouthfeel.",21,https://untappd.akamaized.net/site/beer_logos/beer-_1805_sm_aaf4b25044b31d72e339f20df6d9df.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_1805_hd_267f656d8b0353481108050cb04e44.jpeg,1554,new-belgium-brewing-company-1554,Lager - Dark,1805,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,109656,3.6792,1449,181121,123535,0,,,,,,5.0,"[{'beer': {'bid': 462189, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-1554-w-fresh-mint-dark-chocolate-choco-nibs', 'beer_name': '1554 W/ Fresh Mint & Dark Chocolate Choco Nibs', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 728671, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-1554-with-centennial-hops', 'beer_name': '1554 With Centennial Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 818258, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-1554-w-simcoe', 'beer_name': '1554 (w/ Simcoe)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 850459, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-1554-dry-hopped-w-fuggle', 'beer_name': '1554 (Dry Hopped W/ Fuggle)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1009525, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-1554-with-chinook-hops', 'beer_name': '1554 With Chinook Hops', 'is_vintage': 0, 'is_variant': 1}}]",3.67912,False
0,5.3,"We begin with a custom mixture of dark and roasted barley malts, then we added the choicest hops. The resulting ale has a dark chestnut color and a deep nutty flavor. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_33769_sm_ccd47ddd51f38ce32a9a050fbae7c7.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_33769_hd_028f8b3fac7f4babf6de21e9b291c3.jpeg,Black Toad,trader-joe-s-josephsbrau-black-toad,Dark Ale,33769,1601,https://untappd.akamaized.net/site/brewery_logos/brewery-TraderJoesBrewingCompanyJosephsBrau_1601.jpeg,Trader Joe's (JosephsBrau),trader-joe-s-josephsbrau,Micro Brewery,,,,United States,San Jose,CA,37.3541,-121.893,"Mon, 28 Feb 2011 02:54:23 +0000",0,1,33769.0,"Mon, 21 Nov 2011 00:24:59 +0000",1806.0,9550,3.29359,178,12584,10594,0,,,,,,0.0,[],3.30468,False
