auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.8,"Used to be called NorCal IPA. 

Exciting and provocative, India Pale Ale provides a stimulating assault on all senses. Our version of the IPA style possesses a deep golden hue that nearly winks at you from the glass. Extremely full-bodied, its rich flavor wraps your tongue in a lush blanket of sweet malt with a spicy hop finish. Two hop varieties in the Dry Hopping provide an enticing floral bouquet, with notes of resin and herbs,creating a delightfully quaffable and refreshing ale we?re sure you?ll love!",90,https://untappd.akamaized.net/site/beer_logos/beer-_13359_sm_a87384835d6ac76ada2fb43e1ffe8f.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_13359_hd_72e87c06225005d0af46b4e774a432.jpeg,Northern California IPA,moylan-s-brewery-northern-california-ipa,IPA - American,13359,4397,https://untappd.akamaized.net/site/brewery_logos/brewery-MoylansBrewery_4397.jpeg,Moylan's Brewery,moylan-s-brewery,Micro Brewery,http://www.facebook.com/moylans,MoylansBrewery,http://www.moylans.com,United States,Novato,CA,38.0941,-122.556,,,"Tue, 07 Dec 2010 14:21:59 +0000",0,1,13359.0,"Thu, 01 Jan 1970 00:00:00 +0000",26648.0,6543,3.58062,,39,8307,7386,0,,,,,,,0.0,[],3.58376,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-61847_28dfb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-61847_d6f8c_hd.jpeg,Hitachino Nest New Year Commemorative Ale (2011),kiuchi-brewery-hitachino-nest-new-year-commemorative-ale-2011,Spiced / Herbed Beer,61847,1713,https://untappd.akamaized.net/site/brewery_logos/brewery-KiuchiBrewery_1713.jpeg,Kiuchi Brewery,kiuchi-brewery,Micro Brewery,https://www.facebook.com/kiuchisyuzo,kiuchibrewery,http://www.kodawari.cc/,Japan,Naka-shi,Ibaraki,36.4685,140.468,,,"Sat, 02 Jul 2011 20:46:12 +0000",0,0,61847.0,"Sat, 24 Mar 2012 16:21:01 +0000",26649.0,377,3.59881,,0,510,491,0,,8.0,Hitachino Nest New Year Commemorative Ale,kiuchi-brewery-hitachino-nest-new-year-commemorative-ale,610512.0,26.0,,,3.62188,False
0,3.5,"Light sweet amber malt, swept away with Caledonian hop flourish. Sultana buttery aroma with a touch of orange; rich, round and mouth-filling flavours, but also soft and gently hoppy, distinctive herbal almost rosemary, seductive finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-_26650_4c9fc01c31dbae2ae9785349ba56.jpeg,,Rabbie Burns,caledonian-brewing-co-rabbie-burns,English Bitter,26650,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,0,,,,20,2.975,,0,30,30,0,,,,,,,0.0,[],3.60848,False
0,4.2,"The tournament favourite, our regular rugby recipe returns. This is the one that you can depend on, to embrace the adulation of victory and deflect the depths of despair in defeat. The recipe of success is down to experience, great preparation and creativity. Seek those attributes in this perfect selection for match day.
",0,https://untappd.akamaized.net/site/beer_logos/beer-26651_e0ca3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26651_f026b_hd.jpeg,Over The Bar,caledonian-brewing-co-over-the-bar,Extra Special / Strong Bitter,26651,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,1,,,,734,3.18631,,4,928,831,0,,,,,,,0.0,[],3.32271,False
0,4.3,"Caledonian?s head brewer, Doc Kennedy's celebrated pale lemon fruit beer, is brewed with hints of natural lemon to complement a delicate citric hop and light malt flavour. More fun than your usual lemon barley!
",0,https://untappd.akamaized.net/site/beer_logos/beer-_26652_9827f40c8018c75975922ce720f0.jpeg,,Doc Kennedy's Lipsmacker,caledonian-brewing-co-doc-kennedy-s-lipsmacker,Fruit Beer,26652,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,0,,,,8,0.0,,1,18,18,0,,,,,,,0.0,[],3.55749,False
0,3.8,"Pure chocolate in colour, with an abundance of chocolate malt and caramel in the aroma. A luxuriant velvety mouth feel with flavours of chocolate, mocha and biscuit, ending with a soft hoppy finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-_26653_05bee31dcb6e0175adcfea8e3ef2.jpeg,,Chocolate Drop,caledonian-brewing-co-chocolate-drop,English Bitter,26653,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,0,,,,12,3.22917,,0,22,22,0,,,,,,,0.0,[],3.63386,False
0,4.5,"Brilliant golden pale ale with a light creamy head. This sophisticated beer has a zesty, citric hop aroma. The tastes of malt, biscuit and lemon delight the palate with a long hop bittersweet finish.  ",0,https://untappd.akamaized.net/site/beer_logos/beer-_26654_ab8aeb5e3984d9bf0b2df3a9c7f0.jpeg,,Blonde,caledonian-brewing-co-blonde,Blonde Ale,26654,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,0,,,,18,3.48611,,0,26,23,0,,,,,,,0.0,[],3.61044,False
0,4.6,"Crafted and brewed with both lager malt and traditional lager hops to produce a light flavoured beer with a satisfying balance of mellow hop, toasted malt and wheat.",0,https://untappd.akamaized.net/site/beer_logos/beer-_26655_0983a9b80c90f38bbd20d2ab5d79.jpeg,,Double Twist,caledonian-brewing-co-double-twist,Lager - Pale,26655,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 08:38:39 +0000",0,0,,,,2,0.0,,0,9,8,0,,,,,,,0.0,[],3.61464,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Taumata,skebo-bruksbryggeri-taumata,Pale Ale - American,26656,3934,https://untappd.akamaized.net/site/brewery_logos/brewery-SkeboBruksbryggeri_3934.jpeg,Skebo Bruksbryggeri,skebo-bruksbryggeri,Micro Brewery,,,http://www.skebobruksbryggeri.se,Sweden,Skebobruk,,59.9592,18.6309,,,"Wed, 26 Jan 2011 18:41:52 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,,0.0,[],3.63819,False
0,8.8,"With over 3 pounds of Centennial hops per barrel, this Double IPA has a slightly punishing yet entirely pleasing bitterness that dances on the tongue. Satisfaction Jacksin is available on tap and in 12 oz. bottle 6-packs throughout Wisconsin and Illinois November through December of 2017.",0,https://untappd.akamaized.net/site/beer_logos/beer-26657_3193b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26657_f35d9_hd.jpeg,Satisfaction Jacksin,ale-asylum-satisfaction-jacksin,IPA - Imperial / Double,26657,20,https://untappd.akamaized.net/site/brewery_logos/brewery-AleAsylum_20.jpeg,Ale Asylum,ale-asylum,Micro Brewery,http://www.facebook.com/pages/Ale-Asylum/108187444095?sk=wall&filter=1,ale_asylum,http://www.aleasylum.com,United States,Madison,WI,43.1203,-89.354,,,"Wed, 26 Jan 2011 19:00:45 +0000",0,1,,,,6856,3.939,,35,10748,7545,0,,,,,,,0.0,[],3.92673,False
0,5.9,"To commemorate an important milestone in Anchor Brewing?s long history, a special ale seemed appropriate. Having found and experimented with a very rare and unusual hop variety called Nelson Sauvin, we knew that its unique character would impart a wonderful flavor and aroma to a pale ale brewed especially for the occasion: Humming Ale.",0,https://untappd.akamaized.net/site/beer_logos/beer-_6525_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_6525_hd_4388b7c9ce2944863d9ef4c5dfa808.jpeg,Humming Ale,anchor-brewing-company-humming-ale,Pale Ale - American,6525,3891,https://untappd.akamaized.net/site/brewery_logos/brewery-AnchorBrewingCompany_3891.jpeg,Anchor Brewing Company,anchor-brewing-company,Micro Brewery,http://www.facebook.com/anchorbrewing,AnchorBrewing,http://www.anchorbrewing.com,United States,San Francisco,CA,37.7635,-122.401,,,"Thu, 14 Oct 2010 12:05:43 +0000",0,0,6525.0,"Thu, 01 Jan 1970 00:00:00 +0000",26658.0,4461,3.4397,,6,7016,5567,0,,,,,,,0.0,[],3.45322,False
0,10.1,"Behold the stunning crimson hues through the inky blackness. Inhale the noble Hallertau hops, spicy and floral. Savor the flavors redolent of English toffee, rich mocha, sweet molasses, candied currants and a hint of anise. We highly recommend cellaring additional bottles, as the Czar will continue to mature and become denser and more complex with age.",55,https://untappd.akamaized.net/site/beer_logos/beer-12213_9f79c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12213_72c9d_hd.jpeg,The Czar Imperial Stout,avery-brewing-co-the-czar-imperial-stout,Stout - Russian Imperial,12213,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Wed, 01 Dec 2010 13:06:32 +0000",0,0,12213.0,"Thu, 01 Jan 1970 00:00:00 +0000",26659.0,23023,3.95908,,74,29000,25703,0,,,,,,,5.0,"[{'beer': {'bid': 61732, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_61732_sm_4d3a31f35432baedc658e66f1e4332.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2008', 'beer_name': 'The Czar (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 71400, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_71400_sm_27ceb46f94a7d4deacfb2df8498b87.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2010', 'beer_name': 'The Czar (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 71730, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_71730_sm_e78d826cbdf1f4d13ebd90a094cc6f.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2007', 'beer_name': 'The Czar (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 79885, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_79885_sm_c9ca85b7f6e7e21efd98ddf8fa8fc8.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2009', 'beer_name': 'The Czar (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 96390, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_96390_sm_6a5273bfd8b6bbfde40f028ec05269.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2006', 'beer_name': 'The Czar (2006)', 'is_vintage': 1, 'is_variant': 0}}]",3.95506,False
0,4.2,"Beautiful glowing colour of polished brass. Lingering malt and hop flavour with a distinctly spicy fragrance from the Super Styrian, Willamette and Pioneer hops.
",0,https://untappd.akamaized.net/site/beer_logos/beer-_26660_1ced2c225cf7e8906da01c164c81.jpeg,,Marching Orders,caledonian-brewing-co-marching-orders,Extra Special / Strong Bitter,26660,2071,https://untappd.akamaized.net/site/brewery_logos/brewery-2071_8beb2.jpeg,Caledonian Brewing Co.,caledonian-brewing-co,Macro Brewery,http://www.facebook.com/caledonianbeer,caledonianbeer,http://www.caledonianbeer.com,Scotland,Edinburgh EH11 1PH,,55.935,-3.23103,,,"Wed, 26 Jan 2011 11:07:59 +0000",0,0,,,,4,0.0,,0,19,15,0,,,,,,,0.0,[],3.59988,False
0,8.0,"An alluring example of the sweet, tantalizing flavors associated with a Bavarian style Wiezen that have been amplified to Doppelbock might. ",0,https://untappd.akamaized.net/site/beer_logos/beer-2635_3f71e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2635_a55d3_hd.jpeg,Weizen Doppelbock,capital-brewery-co-inc-weizen-doppelbock,Weizenbock,2635,338,https://untappd.akamaized.net/site/brewery_logos/brewery-capitalbrewery_338.jpeg,Capital Brewery,capital-brewery-co-inc,Micro Brewery,http://www.facebook.com/CapBrew,CapBrew,http://www.CapitalBrewery.com,United States,Middleton,WI,43.0951,-89.517,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,2635.0,"Thu, 01 Jan 1970 00:00:00 +0000",26662.0,75,3.68667,,1,147,121,0,,,,,,,0.0,[],3.65798,False
0,6.0,"A traditional London Porter, black with ruby highlights. A rich powerful, very well balanced porter. 4 types of malt give a complex coffee and chocolate flavour, which leads to a slightly smoky, dry roasted bitter finish. The ultimate night cap.",68,https://untappd.akamaized.net/site/beer_logos/beer-ICantRemember_26663.jpeg,,I Can't Remember,triple-fff-brewery-i-can-t-remember,Porter - Other,26663,3129,https://untappd.akamaized.net/site/brewery_logos/brewery-TriplefffBrewery_3129.jpeg,Triple fff Brewery,triple-fff-brewery,Micro Brewery,http://www.facebook.com/triplefffbrewery,triplefffbrewer,http://www.triplefff.com,England,"Four Marks, Alton",Hampshire GU34 5HN,51.1126,-1.04599,,,"Wed, 26 Jan 2011 19:12:49 +0000",0,1,,,,167,3.69162,,0,232,188,0,,,,,,,0.0,[],3.66504,False
0,9.5,"The brewery's most highly sought after beer, this imperial stout is aged to perfection in oak bourbon barrels. Look for this tasty treat to contain hints of bourbon and vanilla with roasted overtones that is sure to please any connoisseur's palate. Serve this beer at cellar temperature from a snifter glass, and enjoy this expression of our passion for brewing. ",48,https://untappd.akamaized.net/site/beer_logos/beer-7652_127a3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7652_048f8_hd.jpeg,Brewer's Reserve Bourbon Barrel Stout,central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout,Stout - American Imperial / Double,7652,358,https://untappd.akamaized.net/site/brewery_logos/brewery-358_e71fc.jpeg,Central Waters Brewing Company,central-waters-brewing-company,Micro Brewery,https://www.facebook.com/CWBrewing,cwbrewing,http://www.centralwaters.com/,United States,Amherst,WI,44.4419,-89.2797,,,"Sat, 06 Nov 2010 13:13:07 +0000",0,1,7652.0,"Thu, 01 Jan 1970 00:00:00 +0000",26664.0,25593,4.20214,,1260,52947,32266,0,,,,,,,5.0,"[{'beer': {'bid': 32993, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-32993_c34b6_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout-2010', 'beer_name': ""Brewer's Reserve Bourbon Barrel Stout (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 108712, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-108712_45c21_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout-2011', 'beer_name': ""Brewer's Reserve Bourbon Barrel Stout (2011)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 274331, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-274331_2a7b6_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout-2012', 'beer_name': ""Brewer's Reserve Bourbon Barrel Stout (2012)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 605381, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-605381_37507_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout-2014', 'beer_name': ""Brewer's Reserve Bourbon Barrel Stout (2014)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1120629, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-7652_127a3_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-brewer-s-reserve-bourbon-barrel-stout-2015', 'beer_name': ""Brewer's Reserve Bourbon Barrel Stout (2015)"", 'is_vintage': 1, 'is_variant': 0}}]",4.19565,False
0,5.7,"Stately, courtly, bold, noble and elegant. Aged in a Cabernet Sauvignon barrel.

A deep plum color lends into the aroma of clover honey with a hint of anise. An elegant refined sweet start moves to a plum honey flavor, with hints of black licorice and a clean rich finish on your mouth.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Athos,crispin-cider-company-athos,Cider,8495,2031,https://untappd.akamaized.net/site/brewery_logos/brewery-CrispinBrewing_2031.jpeg,Crispin Cider Company,crispin-cider-company,Cidery / Meadery,https://www.facebook.com/CrispinCider,CrispinCider,http://www.crispincider.com/,United States,Colfax,CA,39.089,-120.951,,,"Thu, 11 Nov 2010 09:22:43 +0000",0,0,8495.0,"Thu, 01 Jan 1970 00:00:00 +0000",26665.0,4,0.0,,0,9,8,0,,,,,,,0.0,[],3.53284,False
