auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.0,"P?re No?l is a Christmas ale, though very different from any other Christmas ales you might know. While most Christmas ales are rich & sweet, this one is amber-coloured, 7% vol. Alc. strong and tastes quite bitter. The complex taste is completed with the addition of liquorice. In the recipe we can also find pale malt, Munich malt, Caramel malt, Brewers Gold hops and Hallertau hops.",50,https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12897_79bf2_hd.jpeg,P?re No?l,brouwerij-de-ranke-pere-noel,Pale Ale - Belgian,12897,277,https://untappd.akamaized.net/site/brewery_logos/brewery-277_35c5e.jpeg,Brouwerij De Ranke,brouwerij-de-ranke,Micro Brewery,https://www.facebook.com/brouwerij.deranke/,bierenderanke,http://deranke.be,Belgium,Dottignies,Hainaut,50.7342,3.29951,,,"Sun, 05 Dec 2010 04:44:12 +0000",0,1,12897.0,"Thu, 01 Jan 1970 00:00:00 +0000",30512.0,13595,3.46944,,35,16357,14981,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 111840, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-pere-noel-2010', 'beer_name': 'P?re No?l (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 286962, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-pere-noel-1998', 'beer_name': 'P?re No?l (1998)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 544177, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-pere-noel-2013', 'beer_name': 'P?re No?l (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 635354, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-pere-noel-2005', 'beer_name': 'P?re No?l (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 819646, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-12897_bd5b0_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-pere-noel-2014', 'beer_name': 'P?re No?l (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.47342,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nightfrost Porter,rohrbach-brewing-co-nightfrost-porter,Porter - Other,88940,4145,https://untappd.akamaized.net/site/brewery_logos/brewery-RohrbachBrewingCo_4145.jpeg,Rohrbach Brewing Company,rohrbach-brewing-co,Micro Brewery,https://www.facebook.com/Rohrbachs,Rohrbachs,http://www.rohrbachs.com,United States,Rochester,NY,43.1633,-77.587,,,"Sun, 16 Oct 2011 13:08:02 +0000",0,1,88940.0,"Tue, 06 Mar 2012 23:01:35 +0000",30513.0,55,3.88636,,0,99,73,0,,,,,,,,,,,,0.0,[],3.65588,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-WhiteAle_30514.jpeg,,White Ale,new-south-brewing-white-ale,Witbier,30514,7173,https://untappd.akamaized.net/site/brewery_logos/brewery-NewSouthBrewingCo_7173.jpeg,New South Brewing,new-south-brewing,Micro Brewery,http://www.facebook.com/newsouthbrewing,newsouthbrewing,http://www.newsouthbrewing.com,United States,Myrtle Beach,SC,33.6979,-78.8896,,,"Sun, 13 Feb 2011 23:21:07 +0000",0,1,,,,4801,3.32644,,113,6737,5419,0,,,,,,,,,,,,0.0,[],3.34584,False
0,7.0,"Brewed with Walloon Goldings, hops and fig leaves from the brewers? garden.",0,https://untappd.akamaized.net/site/beer_logos/beer-VapeurdeBises_12341.jpeg,,Vapeur de Bises,brasserie-a-vapeur-vapeur-de-bises,Saison / Farmhouse Ale,12341,3335,https://untappd.akamaized.net/site/brewery_logos/brewery-Vapeur_3335.jpeg,Brasserie ? Vapeur,brasserie-vapeur,Micro Brewery,,,http://www.vapeur.com,Belgium,Pipaix,,50.5842,3.58047,,,"Thu, 02 Dec 2010 09:17:34 +0000",0,0,12341.0,"Mon, 13 Aug 2012 14:27:53 +0000",30515.0,274,3.29471,,2,362,345,0,,,,,,,,,,,,0.0,[],3.48244,False
0,7.1,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,King of Hearts,rock-bottom-restaurant-brewery-king-of-hearts,Red Ale - Imperial / Double,30516,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Sun, 13 Feb 2011 23:25:05 +0000",0,1,,,,127,3.64567,,2,209,153,0,,,,,,,,,,,,0.0,[],3.64952,False
0,9.0,"This is one of our specialty beers. It is a medium-full bodied saison farmhouse style Belgian ale that pours a hazy gold. The aroma is fruity, with some banana and strawberry notes, backed by spicy phenols, mostly white pepper. The flavor is true to its Belgian ale yeast and slightly fruity, like the aroma.",0,https://untappd.akamaized.net/site/beer_logos/beer-30518_06351_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30518_5800e_hd.jpeg,Borman's Belgian Ale,blue-gray-brewing-borman-s-belgian-ale,Saison / Farmhouse Ale,30518,1581,https://untappd.akamaized.net/site/brewery_logos/brewery-BlueGrayBrewing_1581.jpeg,Blue & Gray Brewing,blue-gray-brewing,Micro Brewery,http://www.facebook.com/Bluegraybrewingco,,https://adventurebrewing.com/blue-gray/,United States,Fredericksburg,VA,38.2795,-77.4475,,,"Sun, 13 Feb 2011 23:31:15 +0000",0,1,,,,248,3.22581,,0,331,294,0,,,,,,,,,,,,0.0,[],3.45951,False
0,0.0,"Inspired by the great beers of the Trappist Monasteries, ours is brewed with pale malts and Belgian candi sugar. This beer pours a golden blend of sweetness and fruit. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tripel,columbus-brewing-company-tripel,Belgian Tripel,30519,2249,https://untappd.akamaized.net/site/brewery_logos/brewery-2249_564d4.jpeg,Columbus Brewing Company,columbus-brewing-company,Micro Brewery,http://www.facebook.com/pages/Columbus-Brewing-Company/76461863704?ref=nf,columbusbrewing,http://www.columbusbrewing.com,United States,Columbus,OH,39.9673,-83.0693,,,"Sun, 13 Feb 2011 23:31:49 +0000",0,0,,,,1,0.0,,0,6,6,0,,,,,,,,,,,,0.0,[],3.57953,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Honey Kolsch,green-man-brewery-honey-kolsch,K?lsch,30520,2949,https://untappd.akamaized.net/site/brewery_logos/brewery-2949_37771.jpeg,Green Man Brewery,green-man-brewery,Micro Brewery,http://www.facebook.com/GreenManBrewing,GreenManBrewing,http://www.greenmanbrewery.com,United States,Asheville,NC,35.5886,-82.5532,,,"Sun, 13 Feb 2011 23:31:50 +0000",0,1,,,,12,3.66667,,0,18,18,0,,,,,,,,,,,,0.0,[],3.63688,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-GeyserBrau_30521.jpeg,,Geyser Brau,drake-s-brewing-company-geyser-brau,IPA - American,30521,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,,,"Sun, 13 Feb 2011 23:37:24 +0000",0,1,,,,3,0.0,,0,12,12,0,,,,,,,,,,,,0.0,[],3.54827,False
0,4.3,"Also sold as Kilkenny Draught.

First Brewed 1710 St Francis Abbey.

Kilkenny Irish Cream Ale, with its deep red hue and rich, creamy head delivers a distinctively smooth and flavourful taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-6337_57132_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6337_3a505_hd.jpeg,Kilkenny,guinness-kilkenny,Red Ale - Irish,6337,49,https://untappd.akamaized.net/site/brewery_logos/brewery-49_a03fc.jpeg,Guinness,guinness,Macro Brewery,https://www.facebook.com/guinness,GuinnessIreland,http://www.guinness.com,Ireland,Dublin 8,Co. Dublin,53.3419,-6.28671,,,"Fri, 08 Oct 2010 07:56:57 +0000",0,1,6337.0,"Wed, 23 Oct 2013 20:25:17 +0000",30522.0,96197,3.42439,,2101,152676,108536,0,,,,,,,,,,,,0.0,[],3.42511,False
0,5.1,"This oatmeal stout includes oatmeal in the grist, resulting in a pleasant, full flavor and a smooth profile that is rich without being grainy. The color is dark brown and the roasted malt character is caramel and chocolate-like ? smooth and not bitter. Coffee, chocolate and nut aromas are prominent. 5.1% ABV. Original gravity ~ 1051.",0,https://untappd.akamaized.net/site/beer_logos/beer-_36366_8a3d83083d1b3b5314116c384efb.jpeg,,Cooledge Oatmeal Stout,d-l-geary-brewing-company-cooledge-oatmeal-stout,Stout - Oatmeal,36366,423,https://untappd.akamaized.net/site/brewery_logos/brewery-DLGearyBrewingCompany_423.jpeg,D.L. Geary Brewing Company,d-l-geary-brewing-company,Micro Brewery,https://www.facebook.com/GearyBrewingCo,gearybrewing,http://www.gearybrewing.com/,United States,Portland,ME,43.708,-70.3143,,,"Thu, 10 Mar 2011 19:15:53 +0000",0,1,36366.0,"Tue, 27 Mar 2012 23:17:31 +0000",30523.0,0,0.0,True,0,0,0,0,,,,,,,,,,,,0.0,[],0.0,False
0,7.0,"Copper-colored farmhouse-style ale brewed with wheat, aromatic malts, and a touch of orange peel. Lightly toasted malt flavor with a floral and fruity aroma.",32,https://untappd.akamaized.net/site/beer_logos/beer-40138_4c2bc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-40138_18bce_hd.jpeg,Biere de Mars,iron-hill-brewery-and-restaurant-biere-de-mars,Saison / Farmhouse Ale,40138,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,,,"Sun, 27 Mar 2011 12:23:53 +0000",0,1,40138.0,"Wed, 18 Jan 2012 04:59:15 +0000",30524.0,336,3.56994,,3,431,372,0,,,,,,,,,,,,0.0,[],3.60851,False
0,4.9,A hybrid beer style that is neither ale or lager yet is simultaneously both. This Texas Uncommon beer harkens to a typical style found up and down California's left coast.,40,https://untappd.akamaized.net/site/beer_logos/beer-37522_96b1f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-37522_4d792_hd.jpeg,Self eSteem,freetail-brewing-co-self-esteem,California Common,37522,3020,https://untappd.akamaized.net/site/brewery_logos/brewery-3020_ea1ed.jpeg,Freetail Brewing Co.,freetail-brewing-co,Micro Brewery,http://www.facebook.com/pages/Freetail-Brewing-Co/57028762312?ref=nf,freetailbrewing,http://www.freetailbrewing.com,United States,San Antonio,TX,29.6016,-98.5613,,,"Tue, 15 Mar 2011 21:43:22 +0000",0,1,37522.0,"Fri, 30 Dec 2011 14:33:05 +0000",30525.0,94,3.44149,,0,130,116,0,,,,,,,,,,,,0.0,[],3.55017,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-32851_a5665_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-32851_d4e7d_hd.jpeg,Ringnes Platinum,ringnes-bryggeri-ringnes-platinum,Pilsner - Other,32851,5953,https://untappd.akamaized.net/site/brewery_logos/brewery-ringnesbryggericarlsberggroup_5953.jpeg,Ringnes Bryggeri,ringnes-bryggeri,Macro Brewery,http://www.facebook.com/RingnesAS,Ringnes_as,http://www.ringnes.no/,Norway,Oslo,,59.9301,10.7592,,,"Thu, 24 Feb 2011 18:06:47 +0000",0,1,32851.0,"Thu, 27 Nov 2014 21:29:28 +0000",30526.0,2019,2.9548,,2,2760,2189,0,,,,,,,,,,,,0.0,[],3.04617,False
0,5.1,"Die oberg?rige ?M?nchner Weisse? ist der Geheimtipp f?r alle Wei?bier?genie?er, die spritzige, prickelnde Erfrischung sch?tzen. Hell bernsteinfarben mit einer cremigen Schaumkrone und einem harmonisch fruchtigen Bukett entfaltet sich ?M?nchner Weisse? mit einem Alkoholgehalt von 5,1% Vol. im Glas. Ihr Geschmack ist feinhefig, spritzig, aromatisch-estrig und mit einem mild-s??lichen Ausklang. Ein erfrischendes Vergn?gen!",12,https://untappd.akamaized.net/site/beer_logos/beer-7834_43c07_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7834_7b843_hd.jpeg,Hofbr?u M?nchner Weisse / M?nchner Kindl / Hefe Weizen,staatliches-hofbrauhaus-munchen-hofbrau-munchner-weisse-munchner-kindl-hefe-weizen,Hefeweizen,7834,5566,https://untappd.akamaized.net/site/brewery_logos/brewery-StaatlichesHofbrauhausMunchen_5566.jpeg,Staatliches Hofbr?uhaus M?nchen,staatliches-hofbra-uhaus-ma-1-4-nchen,Micro Brewery,http://www.facebook.com/pages/Hofbr?u-M?nchen/111046612332891,HofbraeuhausMUC,http://www.hofbraeu-muenchen.de,Germany,M?nchen,,48.144,11.6975,,,"Sun, 07 Nov 2010 09:31:03 +0000",0,1,7834.0,"Tue, 25 Oct 2011 07:17:32 +0000",30527.0,49543,3.71948,,1073,69543,55880,0,,,,,,,,,,,,0.0,[],3.71906,False
0,7.5,"Winter porter with Belgian chocolate and raspberries.
",40,https://untappd.akamaized.net/site/beer_logos/beer-30528_39b84_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30528_3d456_hd.jpeg,Alberta Clipper Porter,great-lakes-brewing-company-alberta-clipper-porter,Porter - American,30528,3125,https://untappd.akamaized.net/site/brewery_logos/brewery-3125_cc74b.jpeg,Great Lakes Brewing Company,great-lakes-brewing-company,Micro Brewery,http://www.facebook.com/greatlakesbrewingco,GLBC_Cleveland,http://www.greatlakesbrewing.com/,United States,Cleveland,OH,41.4844,-81.7044,,,"Sun, 13 Feb 2011 23:57:27 +0000",0,1,,,,24792,3.75995,,38,33111,26944,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 1168759, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1168759_65357_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-alberta-clipper-porter-2015', 'beer_name': 'Alberta Clipper Porter (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1189261, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1189261_69594_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-alberta-clipper-porter-w-peanut-butter', 'beer_name': 'Alberta Clipper Porter (w/ Peanut Butter)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1192813, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1192813_1a65a_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-rye-barrel-aged-alberta-clipper', 'beer_name': 'Rye Barrel Aged Alberta Clipper', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1403896, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-lakes-brewing-company-alberta-clipper-porter-2016', 'beer_name': 'Alberta Clipper Porter (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1692949, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-lakes-brewing-company-alberta-clipper-w-chocolate-and-raspberries', 'beer_name': 'Alberta Clipper (w/ Chocolate & Raspberries)', 'is_vintage': 0, 'is_variant': 1}}]",3.75863,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Carlsbad Cream Ale (Carlsbad),pizza-port-brewing-co-carlsbad-cream-ale-carlsbad,Cream Ale,30566,1534,https://untappd.akamaized.net/site/brewery_logos/brewery-1534_f0f6d.jpeg,Pizza Port Brewing Co.,pizza-port-brewing-co,Micro Brewery,http://www.facebook.com/pages/Pizza-Port/18371767981,pizzaportbeer,http://www.pizzaport.com,United States,Carlsbad,CA,33.1596,-117.348,,,"Mon, 14 Feb 2011 01:30:12 +0000",0,1,30566.0,"Thu, 01 Jan 1970 00:00:00 +0000",30529.0,378,3.44974,,0,499,468,0,,,,,,,,,,,,0.0,[],3.53907,False
0,3.8,English Dark Mild Ale,0,https://untappd.akamaized.net/site/beer_logos/beer-_13729_sm_7c74f5122b68c7b0691052005b60bd.jpeg,,Sarah Hughes Rich Ruby Mild,magnolia-pub-and-brewery-sara-s-ruby-mild,English Mild Ale,13729,813,https://untappd.akamaized.net/site/brewery_logos/brewery-magnoliapubandbrewery_813.jpeg,Magnolia Brewing Company,magnolia-brewing-company,Micro Brewery,https://www.facebook.com/magnoliapub/,magnoliabeer,http://www.magnoliabrewing.com,United States,San Francisco,CA,37.7704,-122.445,,,"Thu, 09 Dec 2010 17:18:14 +0000",0,1,13729.0,"Tue, 13 Aug 2013 20:34:27 +0000",30530.0,962,3.54912,,9,1245,1151,0,,,,,,,,,,,,0.0,[],3.57367,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barely Legal Barley Wine,silverton-brewery-barely-legal-barley-wine,Lager - Euro,30531,6178,https://untappd.akamaized.net/site/brewery_logos/brewery-SilvertonBrewery_6178.jpeg,Silverton Brewery,silverton-brewery,Micro Brewery,,,,United States,Silverton,CO,37.8128,-107.663,,,"Mon, 14 Feb 2011 00:03:34 +0000",0,1,,,,2,0.0,,0,10,9,0,,,,,,,,,,,,0.0,[],3.56383,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Legacy Lager,riverside-brewery-restaurant-legacy-lager,Lager - North American Adjunct,30532,8145,https://untappd.akamaized.net/site/brewery_logos/brewery-RiversideBreweryRestaurant_8145.jpeg,Riverside Brewery & Restaurant ,riverside-brewery-restaurant,Brew Pub,http://www.facebook.com/riversidebreweryandrestaurant,,http://www.riversidebreweryandrestaurant.com,United States,West Bend,WI,43.4215,-88.1811,,,"Mon, 14 Feb 2011 00:04:33 +0000",0,1,,,,17,2.94118,,0,23,23,0,,,,,,,,,,,,0.0,[],3.61319,False
